Year	Y	I	A	C	D	NAS	HE	GA	L	S	TD	EP	J	ED	PREX	FS	HH	T	E	SI	LC	FEM	PR	ITC	TC	SBA	VA	GS	CR	PM	AE	JU	NS	NF	W	CS	P	FT	ER	FR	PE	GP	IC	SSA	AA	PRVP	N	HS	SE	CSA	CC	NMB	FE	MS	LR	AC	NCU	IA	FP	FW	CAB	RR	FCA	NC	NA	M	FHL	FAA	MC	FMC	FA	PHE	LGA	DC	PL	F	SS	FL	ID	B	U	CZ	OP	NHA	OED	ONR	AR	MN	LGL	CNF	UNI	AG	NASA	FM	PA	GB	ES	ICA	OYR	OH	FCD	SB	OAU	OD	II	Z	G	CA	PAT	X	FO	H	OT	OGA	PGA	CI	RNB	FF	OHW	WA	CNG	SCP	EG	OSU	OEP	OAE	STT	CIW	SQ	PTR	PCA	PAG	NAT	UA	AS	WY	ADR	HGY	LGH	MA	TA	TS	GAO	FTZ	FC	RL	PAC	PPW	EC	EB	PVRP	JA	DT	WHO	JUL	NMC	TF	OAG	OIE	OUC	OHU	OCM	OTP	PYH	PCO	RP	STH	CNW	EV	OYY	RS	UF	OL	WT	OYC	ATC	OAD	VB
1972	984	817	970	1939	338	206	450	71	362	118	98	169	109	23	112	49	41	56	11	43	294	4	60	2	41	7	12	52	20	5	30	40	29	6	1	35	2	14	55	10	0	14	41	3	13	0	1	0	13	0	52	2	0	0	19	4	8	1	12	0	8	2	5	1	1	0	3	4	0	4	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	2026	757	995	1734	329	109	454	92	303	117	80	134	91	27	100	57	95	72	10	37	93	2	54	2	55	7	6	31	22	7	17	43	18	10	1	40	3	6	54	11	0	14	21	8	9	0	1	1	43	7	56	1	0	0	23	5	5	3	13	0	9	5	6	0	0	0	3	3	0	5	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	0	2	0	1	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	2283	887	1048	1550	328	290	463	99	450	109	122	148	88	28	86	27	46	84	20	53	300	3	48	1	55	2	1	56	22	7	37	37	28	15	1	35	4	16	110	12	0	13	62	6	9	0	0	1	20	1	54	2	2	0	19	7	6	2	18	0	10	0	8	1	1	0	4	3	0	4	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	3	4	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1975	3707	744	1340	1690	430	286	648	276	459	146	180	167	129	52	80	19	69	115	31	66	129	0	43	3	39	9	6	36	36	11	27	38	46	15	1	40	1	22	94	10	0	15	48	11	9	0	1	5	21	2	59	3	10	0	20	7	8	3	18	0	7	3	9	1	1	0	3	1	0	6	6	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	1	0	0	0	0	6	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1976	4374	853	1809	2415	455	507	1054	296	494	343	283	699	220	57	163	22	129	176	19	61	135	2	53	7	46	7	18	55	34	12	55	41	53	16	1	63	5	29	163	12	2	30	56	5	23	0	0	2	18	3	53	5	28	0	19	21	11	6	16	0	10	3	85	1	2	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	1	4	3	0	0	0	0	0	0	0	0	0	5	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4421	781	1954	2307	549	578	983	228	471	252	521	372	231	46	134	24	287	156	93	52	333	4	47	3	36	18	18	52	103	24	39	47	70	25	1	51	8	22	81	9	0	32	65	6	6	0	0	0	19	11	38	4	32	0	16	11	11	4	144	0	30	4	5	0	7	0	10	0	0	2	1	2	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1978	4381	829	1779	2173	461	452	1167	161	507	218	444	496	230	66	110	18	296	167	246	46	192	11	52	8	60	9	17	72	43	31	62	67	56	20	1	34	39	38	10	12	0	37	46	3	10	0	0	0	21	12	18	5	15	0	15	11	8	2	3	0	30	4	4	0	5	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1979	4247	948	1865	2459	490	456	1126	120	462	242	331	539	312	71	147	52	255	130	297	54	151	346	73	5	58	22	8	62	85	78	60	54	47	11	1	9	24	37	9	11	1	41	38	13	6	0	0	2	23	51	37	10	5	0	15	13	10	2	3	0	37	3	4	0	2	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	6	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980	4697	1069	2162	2708	522	433	854	111	606	370	429	698	305	225	196	11	201	270	333	49	211	239	118	7	55	40	24	103	77	55	75	75	56	12	2	4	48	38	2	8	5	27	25	7	43	0	0	1	112	57	57	7	7	8	7	19	7	2	1	0	48	4	2	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	6	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
1981	4089	1785	2014	2145	686	429	811	117	398	295	297	269	214	210	349	112	42	178	205	71	182	124	54	73	5	8	20	105	82	51	82	71	44	17	0	4	33	20	7	12	11	30	32	8	4	0	1	1	29	6	38	7	8	11	13	6	2	2	2	0	46	2	2	2	0	0	13	1	0	3	2	1	0	0	2	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	9	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	4103	1419	1486	1625	674	463	680	93	442	292	308	41	176	193	148	4	43	173	214	50	184	37	76	86	13	59	16	84	112	47	74	155	63	12	3	3	21	29	7	10	8	94	13	7	18	0	0	1	21	0	43	7	6	16	17	15	2	2	2	0	41	2	3	0	0	0	15	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	5	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	3340	2184	1492	2766	863	353	556	114	497	326	229	69	190	180	90	9	51	142	186	78	174	62	150	139	7	15	28	88	97	50	103	66	55	10	0	2	28	19	4	12	11	39	12	6	6	0	0	1	24	0	17	3	8	8	11	6	0	7	1	0	37	3	2	0	0	0	13	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
1984	4256	2104	1678	2979	832	358	700	132	643	422	234	111	295	248	133	11	32	236	142	56	153	54	87	163	7	61	86	86	35	31	88	67	54	19	0	2	28	27	4	15	64	42	19	6	8	0	1	0	29	0	33	8	5	3	18	5	0	12	2	0	195	1	0	0	2	0	13	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1985	3097	1230	1984	2535	964	269	732	204	621	557	314	107	201	222	108	8	40	189	169	59	184	31	63	110	13	13	94	98	20	40	97	88	72	30	0	2	74	13	4	25	30	28	14	7	9	0	1	2	27	0	17	5	7	6	17	14	3	14	3	1	0	2	4	0	1	0	11	0	0	5	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
1986	4038	1094	1848	2218	672	193	743	252	653	483	158	51	206	243	124	5	15	215	159	63	175	18	89	69	2	36	70	88	18	29	105	44	63	25	0	3	60	23	4	19	15	37	496	8	6	2	1	1	33	0	536	3	7	2	24	13	1	7	1	0	0	1	6	0	0	0	7	0	0	1	0	1	2	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
1987	3775	1267	1449	2522	968	248	767	358	858	417	133	42	172	243	147	5	43	172	126	67	156	7	64	77	13	45	55	85	3	21	100	58	75	30	0	2	42	11	6	21	8	35	13	10	4	0	1	4	35	0	47	1	7	6	12	6	3	9	2	0	0	0	12	0	0	0	7	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
1988	4997	1123	1283	2223	771	297	589	377	981	336	163	47	259	212	171	0	28	253	99	73	167	0	61	51	7	41	52	84	3	26	113	57	91	43	0	3	31	5	5	17	10	35	20	7	7	0	1	2	47	0	32	1	7	6	9	11	3	10	3	0	0	1	14	0	0	0	14	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	3758	1170	1438	2496	666	198	566	421	1105	628	149	134	153	217	206	7	19	264	129	37	174	0	45	46	14	96	114	90	7	42	166	54	77	26	0	1	31	14	4	13	7	42	13	9	5	0	0	3	40	0	63	0	7	5	12	8	2	11	7	0	0	3	2	0	0	0	15	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
1990	4162	1165	2026	1963	1051	202	527	549	1018	293	185	189	182	287	219	10	30	290	127	37	150	6	42	67	80	33	77	74	17	43	111	70	64	34	0	0	20	11	0	16	5	52	14	9	14	0	0	10	36	0	43	1	6	4	10	10	2	12	1	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	3036	1019	1243	1877	1157	226	470	505	1185	201	144	155	159	330	229	7	91	250	117	46	142	6	54	82	37	35	65	73	3	34	97	65	57	22	0	0	24	11	0	24	1	59	9	11	7	0	0	13	32	0	52	1	7	3	10	0	2	14	2	0	0	6	3	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3425	824	1124	1834	1198	221	648	903	869	213	202	129	214	357	355	1	62	219	105	43	149	5	80	25	2	66	40	91	6	39	138	54	79	32	0	0	52	16	0	19	0	80	13	9	8	0	1	9	54	0	31	1	8	3	16	8	3	60	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1993	2606	781	1025	2315	719	89	596	628	824	190	178	94	235	295	277	0	51	212	100	40	120	3	144	22	3	21	30	88	8	29	160	65	65	34	0	0	13	11	0	21	2	43	14	8	16	33	0	11	45	0	26	0	7	3	7	4	1	3	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1994	3184	554	824	1568	631	89	556	269	706	280	170	94	239	269	227	0	64	225	109	24	112	2	54	41	3	11	18	96	3	40	153	44	63	44	0	0	11	12	0	22	0	54	3	12	2	35	1	16	71	0	40	1	9	1	9	5	0	6	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1995	2720	741	802	1564	521	589	637	239	671	176	202	153	240	341	329	3	82	235	117	34	105	3	52	30	2	11	13	102	8	49	186	44	65	32	0	0	10	14	0	19	1	53	1442	22	0	15	1	19	78	0	61	1	7	3	20	8	0	2	0	0	0	3	5	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
1996	2492	1014	578	1525	428	42	738	179	662	143	226	43	271	337	316	1	149	223	52	24	105	5	58	18	2	10	18	70	9	8	105	48	133	40	0	0	10	25	0	21	8	24	0	24	0	14	0	18	70	0	143	2	8	2	16	6	1	4	0	0	0	2	5	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	2821	727	805	1505	462	29	616	282	617	127	194	70	412	485	216	5	89	236	51	29	109	8	68	21	2	3	23	91	8	35	157	66	46	24	0	0	7	16	0	28	13	22	1	51	0	21	0	20	65	0	154	2	5	1	22	0	1	4	0	0	0	5	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	2915	651	579	997	459	32	679	299	616	149	154	76	274	428	171	0	106	217	41	29	82	10	69	25	2	18	8	73	10	30	119	62	44	22	0	0	9	36	0	23	2	25	0	26	0	4	0	19	54	0	137	1	5	4	340	8	2	6	0	0	0	3	6	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
1999	3001	12885	964	1981	477	46	586	252	667	254	218	93	226	422	250	3	127	256	56	388	157	66	69	17	2	40	5	74	13	20	102	44	15	36	0	16	24	238	0	22	2	29	0	41	6	4	0	18	78	0	139	5	8	2	18	0	4	1	0	1	0	5	3	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	3	2	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2000	3140	616	534	694	423	29	551	80	556	95	109	49	324	315	159	2	31	225	33	14	72	32	58	15	1	41	12	67	21	13	115	70	23	34	0	0	14	4	0	26	1	26	0	41	0	3	1	21	68	0	145	2	10	1	15	3	6	2	0	0	0	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2001	2318	487	440	569	309	16	282	31	437	28	112	22	167	132	150	0	12	197	9	18	60	23	35	12	0	11	6	45	3	11	48	48	25	11	0	0	5	3	0	15	0	27	0	21	0	0	0	23	16	0	128	1	3	8	69	0	2	1	0	0	0	3	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2002	2710	474	407	555	253	21	262	28	396	27	80	37	130	139	127	1	13	159	10	17	60	29	42	9	0	12	9	31	12	6	44	49	23	6	0	0	6	5	0	15	5	12	0	26	0	0	1	26	18	0	106	1	0	0	6	0	3	3	0	0	0	7	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	4	0	0	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	3266	638	388	534	243	20	230	9	429	16	69	27	107	88	121	0	19	172	10	17	72	11	47	7	1	1	12	218	1	5	229	43	36	11	0	0	3	2	0	21	0	11	0	19	0	0	0	50	16	0	92	2	0	3	19	0	1	1	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	2667	430	844	312	214	15	150	8	299	13	41	15	79	63	75	0	15	93	5	10	46	0	24	4	0	0	9	239	0	5	252	270	9	7	0	0	0	2	0	45	1	33	0	17	0	0	0	13	20	0	85	0	0	1	19	0	0	4	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	2192	200	269	225	170	8	133	9	275	5	23	3	26	43	40	0	2	39	4	7	48	3	44	13	0	0	4	191	0	3	201	23	6	8	0	0	2	2	0	583	3	2	0	11	0	0	0	16	9	0	64	0	0	0	19	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	2747	139	281	253	154	2	133	1	235	16	11	14	36	46	49	0	10	42	24	5	44	0	27	13	0	0	7	196	0	1	218	29	4	4	0	0	0	0	0	16	5	5	0	18	0	0	0	9	15	0	55	0	18	1	16	0	1	4	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	2470	133	207	300	309	5	155	2	1721	8	25	7	26	36	49	0	6	45	8	6	51	0	33	9	0	0	13	22	2	0	42	24	0	12	0	0	0	1	0	33	0	3	0	9	0	0	0	7	11	0	49	0	0	0	22	0	0	1	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	1946	124	125	212	168	7	67	0	22	23	33	4	22	35	54	0	0	40	3	3	15	0	18	8	0	0	14	16	2	1	33	14	0	5	0	0	0	0	0	63	191	6	0	6	0	0	0	8	22	0	59	0	0	0	8	0	0	3	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
