Year	Y	A	I	C	D	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	PREX	FS	FEM	AE	SI	T	LC	GS	PR	ITC	TC	SBA	VA	CR	PM	JU	W	NS	ER	NF	CS	FT	P	FR	FW	GP	PE	IC	SSA	AA	HS	FE	N	MS	SE	PRVP	CC	CSA	LR	FP	NMB	AC	NCU	IA	NA	CAB	M	FCA	RR	FAA	NC	FHL	MC	FMC	MN	LGA	H	ID	NHA	CZ	FL	FA	FO	B	DC	PA	OP	CA	Z	SS	X	FCD	U	FM	SB	AR	G	ES	NASA	ICA	F	DP	CNF	GB	II	OTP	RNB	OCM	FF	TL	BA	GE	XX	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	WT	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	FC	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1972	1657	1167	995	2230	558	625	224	155	87	449	384	132	64	132	31	14	180	54	5	194	55	82	482	234	93	3	45	10	21	33	4	53	1	52	69	7	43	17	2	17	0	14	0	49	4	16	0	0	1	0	16	0	53	0	20	22	2	8	8	2	3	8	0	6	3	7	1	3	0	5	0	0	0	0	0	9	0	0	0	0	2	0	0	0	1	0	29	0	0	4	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	2881	1180	941	2161	436	602	161	139	98	332	256	108	111	120	32	19	137	65	2	188	41	93	133	187	66	3	58	8	8	23	6	55	1	43	65	13	43	8	3	21	0	17	0	32	13	11	1	0	1	0	52	0	57	7	26	18	1	7	6	4	0	9	0	8	5	3	0	3	0	6	0	0	0	0	0	7	1	0	0	0	3	0	1	0	0	0	31	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	3060	1252	1089	1873	483	644	318	129	107	471	299	166	58	117	38	32	126	30	5	217	63	109	395	219	64	2	58	4	3	23	6	49	1	41	127	17	41	21	6	19	0	13	0	73	9	12	2	7	0	0	20	0	55	1	22	25	2	9	6	2	3	11	0	9	2	4	2	3	0	5	0	0	0	0	0	9	0	0	0	0	0	0	2	0	0	0	22	0	0	4	0	0	3	0	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1975	4483	1601	947	2259	640	914	316	178	297	560	243	237	87	154	73	58	106	23	2	224	92	148	182	217	57	4	43	12	8	40	10	56	1	64	146	15	50	29	2	15	0	15	0	50	14	9	6	49	1	0	22	0	60	2	26	27	3	10	12	5	1	7	0	10	3	3	1	3	0	7	0	0	0	0	0	11	0	6	0	0	0	0	1	0	0	0	30	0	2	5	0	0	0	0	6	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5
1976	5198	2097	1125	2805	654	1339	541	534	322	530	807	361	315	274	82	81	169	25	6	237	83	207	199	229	69	7	47	10	27	41	11	52	1	69	367	17	75	35	9	25	0	30	2	61	7	27	3	49	0	0	18	0	55	3	24	23	5	22	14	7	3	11	0	87	5	11	1	3	0	2	0	0	0	2	0	8	0	0	0	0	0	0	3	0	0	0	22	0	1	2	0	0	0	0	5	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1977	5195	2218	1020	2721	738	1267	607	395	239	613	478	654	1165	279	84	244	174	22	7	254	66	184	568	245	58	5	38	26	20	132	23	58	1	89	129	26	64	26	10	19	0	35	0	70	6	6	1	53	0	0	19	0	38	12	23	151	4	12	16	5	7	30	0	7	4	0	0	9	0	4	0	0	0	0	0	6	0	1	0	0	2	0	0	0	0	0	24	0	2	3	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1978	5256	2042	1129	2790	668	1530	493	434	171	562	567	567	1076	270	121	547	149	18	22	283	64	191	316	268	63	10	64	12	26	46	31	75	1	73	13	20	47	43	43	20	0	42	0	49	7	13	1	18	0	0	21	0	19	14	16	5	5	14	8	2	5	30	0	4	5	0	0	5	0	6	0	0	3	0	0	7	0	0	0	0	0	0	0	0	0	0	44	0	0	3	0	0	0	0	7	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1979	5055	2060	1205	3137	652	1451	487	464	127	538	672	475	925	351	93	555	190	53	402	290	74	148	247	259	89	6	61	28	15	95	83	65	1	61	13	13	13	42	28	47	0	55	1	48	13	9	4	8	0	1	24	0	37	54	15	3	10	15	11	2	3	37	0	5	4	1	0	5	0	4	0	0	1	0	0	10	0	0	0	0	0	0	2	0	0	0	49	0	0	3	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1980	5796	2540	1322	3340	649	1161	482	438	120	676	780	551	238	340	262	688	235	7	284	285	62	293	431	390	142	7	55	45	28	82	66	92	2	82	3	13	6	39	49	34	0	53	5	28	8	46	4	13	0	9	112	0	52	60	8	2	7	21	7	3	0	104	0	2	4	0	0	18	0	2	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	49	0	0	1	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1981	4829	2334	3198	2804	825	1039	460	433	130	449	286	370	52	256	288	373	409	113	157	459	98	198	293	526	64	73	6	13	22	90	62	78	1	64	8	24	5	20	34	45	0	50	15	33	8	6	2	14	1	15	30	0	46	6	13	2	7	7	2	4	0	52	0	2	2	1	2	18	0	5	0	0	0	0	0	5	0	2	0	0	0	0	2	0	0	0	46	0	0	3	0	0	0	0	9	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	4634	1758	1623	2284	840	839	494	379	105	481	62	375	50	214	244	396	234	2	117	432	71	199	567	480	84	87	14	66	69	118	49	163	4	78	9	13	3	30	23	43	0	122	8	15	8	25	1	10	0	25	22	0	43	0	18	3	8	16	5	3	3	42	0	3	2	0	0	14	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	31	0	0	1	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	3811	1723	2818	3146	1039	709	385	423	128	527	101	296	82	219	221	428	158	10	106	484	100	166	236	489	180	141	9	20	35	106	57	75	0	71	6	13	3	19	32	43	0	67	12	12	7	6	1	12	0	18	25	0	20	0	13	3	3	8	1	11	2	38	0	2	4	0	0	12	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	4811	1885	2758	3376	985	885	494	462	149	684	139	298	37	337	298	323	202	10	136	485	82	264	213	555	107	164	9	73	96	37	36	73	0	70	4	23	2	29	30	40	0	72	64	21	8	8	0	9	1	17	31	0	34	0	21	3	8	7	0	19	2	201	0	0	1	0	0	12	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1985	3952	2264	1446	2881	1175	894	411	824	224	651	137	386	44	239	270	324	173	12	141	345	80	220	240	308	65	110	13	16	100	25	44	93	0	95	4	38	4	13	78	55	1	56	29	15	8	13	2	11	0	15	27	0	17	0	22	3	5	16	3	25	1	0	0	4	2	0	0	12	0	5	2	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	29	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1986	4973	2114	1318	2406	829	894	333	559	264	690	70	251	18	247	287	283	187	4	131	423	83	255	206	283	95	72	5	38	76	20	35	52	0	80	5	29	3	23	63	53	0	59	17	506	8	7	1	11	0	3	33	2	566	0	24	2	3	14	1	12	0	0	0	6	1	0	0	6	0	1	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	26	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1987	4456	1652	1517	2797	1140	957	381	463	368	918	55	174	50	208	282	188	213	4	100	452	86	203	193	291	67	82	18	49	68	4	27	67	0	209	6	32	2	11	45	51	0	55	4	18	12	5	4	11	0	8	35	0	129	0	15	2	1	7	4	17	0	0	0	13	2	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	25	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1988	5522	1474	1366	2465	963	783	394	401	388	1044	73	220	32	321	239	148	227	0	82	418	90	295	192	293	67	55	11	43	55	4	36	65	0	101	6	45	3	5	34	45	0	45	9	22	10	8	3	12	0	6	49	3	103	0	14	3	1	12	7	15	0	0	0	14	1	0	0	13	0	1	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	38	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	4096	1728	1549	3060	788	904	290	748	446	1208	159	174	22	218	244	177	260	11	37	383	51	288	207	299	47	56	20	103	119	8	49	64	0	98	4	31	2	14	35	55	5	67	4	13	10	5	3	12	0	9	44	0	152	0	16	8	0	8	4	16	0	0	0	2	4	0	0	16	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	22	0	0	1	0	0	0	0	0	8	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1990	4646	2323	1579	2265	1151	710	309	371	588	1082	251	219	33	220	334	191	274	5	67	451	53	329	179	284	45	84	93	41	88	17	49	76	0	82	1	41	0	13	20	49	0	74	5	16	10	15	10	10	0	7	36	0	119	0	13	1	1	11	3	19	0	0	0	3	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1991	3448	1416	1332	2098	1262	634	340	347	549	1280	188	182	95	190	375	159	289	7	85	368	62	296	178	281	54	91	39	40	68	3	35	72	0	66	0	25	0	11	25	63	0	87	1	10	13	8	13	12	0	4	32	0	141	0	18	2	1	0	2	21	0	0	0	3	7	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1992	3780	1299	1114	2041	1331	841	319	397	930	974	185	240	68	260	392	166	465	2	51	477	53	277	202	297	82	27	2	70	43	7	40	65	0	97	0	38	0	16	64	48	0	106	3	16	11	11	10	14	0	10	55	0	91	0	20	0	1	8	5	81	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	1	0	0	0	0	0	66	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1993	2813	1188	1022	3254	821	829	99	669	640	953	111	230	57	286	333	142	403	1	43	455	48	240	152	305	152	25	3	24	35	8	36	73	0	92	0	37	0	11	15	51	0	75	1	16	11	19	12	14	0	5	47	34	61	0	10	0	0	4	1	7	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
1994	3487	945	764	1874	756	822	109	390	303	847	111	207	71	262	323	158	378	1	13	499	45	259	213	320	59	44	3	13	21	4	43	51	0	73	0	48	0	15	17	59	0	98	1	22	15	3	17	14	0	1	78	36	138	0	11	0	1	5	0	10	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1995	3131	951	1083	1834	647	896	725	265	273	772	181	222	93	280	413	192	437	2	12	467	54	259	134	343	54	34	2	14	14	8	60	56	0	83	0	38	0	15	16	69	0	86	2	1452	24	0	20	14	1	3	79	15	149	0	26	0	1	8	0	6	0	0	0	5	4	0	1	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	33	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0
1996	3069	753	1418	1697	535	944	47	325	206	763	47	270	162	311	384	74	400	1	14	687	39	246	134	514	61	19	2	12	19	9	12	61	0	202	0	44	0	34	16	72	0	25	9	0	28	0	18	15	0	2	80	14	267	0	19	0	2	6	2	7	0	0	0	7	3	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	48	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	3404	920	1127	1717	576	819	36	284	295	711	75	245	101	473	535	71	245	6	13	623	36	277	128	500	70	25	2	3	25	8	40	78	0	51	0	30	0	18	13	60	0	22	20	1	56	0	21	12	0	3	74	21	241	0	25	0	2	0	1	8	0	0	0	7	6	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	3089	723	1123	1280	575	904	38	374	324	715	94	189	115	350	490	63	210	0	34	641	42	247	107	480	69	30	2	21	11	8	36	74	0	49	0	26	0	41	15	58	0	25	2	0	32	0	21	11	0	6	57	4	224	0	345	0	1	8	3	10	0	0	0	6	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999	3241	1181	13849	3169	589	808	54	482	301	768	108	274	130	293	458	86	294	4	93	683	494	310	178	537	76	28	3	40	6	13	28	65	0	15	0	32	17	260	31	55	2	30	2	0	45	6	18	15	0	3	93	4	235	0	25	0	5	0	4	6	0	30	0	3	6	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	31	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	3367	605	972	914	504	739	76	169	107	628	61	131	34	386	349	51	179	2	43	403	24	264	80	305	61	19	2	41	12	21	22	79	0	25	0	35	0	4	20	74	0	45	1	0	46	0	23	17	0	2	80	3	224	0	17	0	2	4	6	5	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001	2453	513	775	694	359	408	23	42	38	512	28	140	14	238	156	17	169	1	30	257	28	234	78	249	34	16	0	11	6	5	16	62	0	25	0	12	0	3	5	40	0	30	0	0	26	0	27	8	0	8	18	0	196	0	70	0	1	0	2	6	0	0	0	2	4	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2002	2896	466	694	665	286	335	26	43	34	456	45	105	17	155	156	16	154	3	32	247	23	180	81	233	42	9	0	13	10	13	9	57	0	25	0	6	0	7	6	56	0	23	5	0	27	0	30	0	1	0	19	0	201	0	6	0	1	0	4	7	0	0	0	1	9	0	4	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	3377	419	758	580	290	287	20	31	10	480	31	102	25	114	104	14	137	5	14	271	22	201	92	259	48	7	1	1	15	1	9	48	0	50	0	11	0	2	3	70	0	22	0	0	19	0	71	0	0	4	17	0	189	0	20	0	2	0	2	6	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	2762	878	543	339	251	253	15	19	10	332	18	74	16	92	68	9	92	28	3	298	13	112	58	285	29	4	0	1	10	0	5	367	0	11	0	8	0	2	2	73	0	36	1	0	19	0	27	0	0	1	21	0	148	0	20	0	0	0	0	8	0	0	0	0	6	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	2332	288	249	247	191	155	8	10	11	318	4	29	4	28	51	7	54	0	3	276	9	46	57	265	44	16	0	0	5	0	4	25	0	6	0	8	0	5	2	665	0	3	3	0	14	0	21	0	0	1	9	0	110	0	21	0	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	2921	305	175	270	188	157	2	32	2	272	15	15	12	38	51	27	59	0	0	276	7	49	53	236	27	13	0	0	7	0	1	32	0	5	0	4	0	0	0	56	0	5	5	0	19	0	14	19	0	1	17	0	93	0	18	0	0	0	1	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	2629	217	165	325	346	225	6	10	2	1847	9	27	6	26	45	10	59	0	0	88	8	54	61	67	33	13	0	0	13	2	0	26	0	0	0	12	0	1	0	58	0	3	0	0	13	0	7	0	0	0	11	0	98	0	24	0	0	0	0	5	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	35	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	2130	137	153	237	207	104	7	25	2	25	7	39	0	25	40	5	63	0	0	225	4	60	19	144	18	13	0	0	14	2	3	20	0	0	0	6	0	0	0	105	0	6	201	0	12	0	19	0	0	0	22	0	102	0	8	0	0	0	0	7	0	0	0	0	3	0	0	0	0	1	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	2883	104	347	235	209	212	5	12	0	24	0	29	4	26	13	3	41	0	3	717	11	17	30	686	18	14	1	0	7	0	3	35	0	0	0	4	0	0	0	39	0	3	1	0	11	0	21	0	0	0	16	1	76	0	11	0	0	0	1	29	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	2238	68	111	102	162	114	14	8	0	8	1	22	0	25	18	2	26	0	0	76	8	13	24	58	13	8	0	3	9	2	0	30	0	0	0	3	0	0	0	2	0	9	0	0	9	0	14	0	0	0	12	0	88	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	1391	42	69	51	140	58	8	6	0	9	0	13	4	17	26	3	19	0	0	59	8	4	27	54	17	7	0	0	5	0	2	12	0	0	0	3	0	0	0	2	0	1	0	0	11	0	7	0	0	0	8	0	79	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	1080	42	43	56	76	136	6	4	0	5	2	12	1	8	16	3	18	0	0	495	3	1	11	273	13	11	0	0	2	0	1	4	0	0	0	2	0	0	0	2	0	1	0	0	8	0	5	0	0	0	7	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013	620	18	33	34	58	43	2	2	0	2	2	5	2	1	12	0	20	0	0	730	5	1	11	461	9	6	0	0	0	0	0	5	0	0	0	2	0	0	0	4	0	1	0	0	2	0	3	0	0	0	8	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014	377	5	3	16	23	39	2	1	0	0	0	0	1	0	8	0	17	0	0	280	3	1	3	249	8	4	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	6	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015	14	2	0	6	16	24	0	1	0	0	0	0	2	0	10	0	9	0	0	217	0	3	1	217	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	5	2	1	2	6	3	0	0	0	0	0	0	0	0	2	0	3	0	0	184	1	3	1	184	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
