Year	Y	A	I	C	D	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	PREX	FS	FEM	AE	SI	T	LC	GS	PR	ITC	TC	SBA	VA	CR	PM	W	ER	JU	NS	NF	CS	FT	P	FR	FW	IC	GP	PE	AA	SSA	HS	N	FE	MS	SE	CC	PRVP	CSA	LR	FP	AC	NMB	NCU	IA	NA	CAB	M	FCA	RR	FAA	NC	FHL	MC	FMC	MN	ID	FO	DC	LGA	H	NHA	CZ	FL	FA	B	PA	CA	OP	Z	SS	SB	X	FCD	U	FM	ICA	AR	G	GB	ES	NASA	F	DP	CNF	II	OTP	RNB	OCM	FC	FF	TL	BA	GE	XX	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	VE	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1972	1802	1205	795	2281	577	671	225	161	89	276	391	132	64	133	39	15	182	53	6	315	58	87	485	357	110	3	45	10	21	37	5	1	69	53	56	7	43	17	2	17	0	48	14	0	18	4	0	1	0	0	16	53	0	0	19	23	8	2	8	2	4	5	0	6	3	7	1	3	0	5	0	0	0	2	0	0	0	9	0	0	0	0	0	0	1	0	0	29	0	0	4	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	3039	1193	766	2207	458	644	173	164	99	261	265	113	113	117	32	21	142	67	3	237	41	96	135	238	83	3	58	8	8	25	7	1	65	55	46	13	44	8	3	21	0	32	18	0	11	13	1	1	0	0	54	57	0	7	23	20	7	1	6	4	0	7	0	8	5	3	0	3	0	6	0	0	1	3	0	0	0	7	1	0	0	0	0	1	0	0	0	31	0	0	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	3181	1295	941	1907	508	685	318	135	110	401	308	172	68	121	42	38	128	31	5	219	64	114	398	223	86	3	59	4	3	23	7	1	130	51	45	17	41	22	6	22	0	72	13	0	12	9	2	0	8	0	21	55	0	1	21	24	9	2	6	2	4	11	0	9	2	4	2	4	0	5	0	0	0	0	0	0	0	9	0	0	0	0	0	2	0	0	0	22	0	0	4	2	0	3	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1975	4568	1657	863	2314	684	973	318	190	300	482	267	254	88	168	77	73	109	22	2	226	94	152	186	226	72	5	44	12	8	40	12	1	165	61	62	14	53	29	2	15	0	49	17	0	9	14	6	1	50	0	22	60	0	2	25	29	10	3	12	5	2	7	0	10	3	3	1	3	0	7	0	0	0	0	0	0	0	12	0	6	0	0	0	2	0	0	0	30	0	2	5	4	0	0	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5
1976	5368	2155	1063	2876	710	1400	542	547	338	457	984	398	323	274	82	95	180	23	6	238	84	212	204	241	89	7	48	13	29	36	12	1	415	53	72	17	85	36	9	26	0	60	31	2	27	7	3	0	50	0	21	55	0	3	22	24	22	5	14	7	12	11	0	87	5	11	1	3	0	2	0	2	0	0	0	0	0	9	0	0	0	0	0	3	0	0	0	22	0	1	2	3	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1977	5442	2258	977	2811	761	1311	611	409	240	531	534	676	1181	284	84	284	178	21	7	259	67	187	574	251	79	6	42	28	20	148	24	1	154	60	101	26	70	26	10	18	0	76	36	0	6	6	1	0	55	0	23	38	0	16	23	151	12	4	16	5	8	26	0	7	4	0	0	10	0	4	0	0	0	2	0	0	0	7	0	1	0	0	0	0	0	0	0	24	0	2	3	3	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1978	5370	2104	1060	2814	693	1576	494	442	173	473	644	577	1083	284	124	604	155	17	22	285	64	195	320	274	88	11	65	12	26	46	32	1	18	77	75	21	53	50	43	19	0	48	43	0	13	7	1	0	18	0	25	19	0	14	16	5	15	5	8	2	6	28	0	4	5	0	0	5	0	6	0	0	0	0	0	3	0	7	0	0	0	0	0	0	0	0	0	44	0	0	3	2	0	0	0	0	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1979	5178	2156	1128	3264	668	1570	486	475	124	457	753	494	945	347	99	631	197	52	402	293	76	154	249	264	112	8	64	28	15	97	83	1	18	66	64	15	14	44	28	46	0	48	55	1	9	13	4	0	8	2	27	37	0	54	15	3	15	10	11	2	4	36	0	5	5	1	0	6	0	5	0	0	0	0	0	1	0	10	0	0	0	0	0	2	0	0	0	49	0	0	3	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1980	5947	2634	1256	3435	664	1194	482	453	119	605	840	562	263	354	268	731	240	9	286	286	63	294	432	393	167	7	56	46	30	83	64	2	4	93	85	13	5	39	49	33	0	27	54	5	47	8	4	0	13	10	114	55	0	60	8	2	22	7	7	3	0	104	0	2	4	0	0	18	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	49	0	0	1	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1981	5148	2386	3091	2874	837	1075	460	439	133	380	293	381	54	260	316	434	412	113	157	465	106	200	295	532	86	75	10	13	22	93	60	1	10	79	68	25	4	20	34	44	0	33	51	15	6	8	2	1	14	15	30	47	0	6	13	2	8	7	2	4	0	48	0	2	2	1	2	18	0	5	0	0	0	0	0	0	0	5	0	2	0	0	0	2	0	0	0	46	0	0	3	13	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	4773	1786	1453	2334	842	844	495	383	105	366	60	388	52	208	254	441	237	4	117	435	71	200	568	489	102	88	15	66	69	126	49	4	9	162	83	13	3	30	23	40	0	15	122	8	25	8	1	0	10	27	23	43	0	0	18	3	18	9	5	3	3	42	0	3	2	0	0	14	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	31	0	0	1	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	3968	1768	2869	3234	1050	718	385	428	130	425	104	301	82	210	233	439	158	11	110	487	102	166	237	495	204	142	10	20	35	110	55	0	6	75	75	13	2	19	32	43	0	11	69	12	6	8	1	0	12	20	27	21	0	0	12	3	9	3	1	12	2	38	0	2	4	0	0	12	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	4913	1923	2902	3410	1016	897	495	466	149	588	141	300	37	347	314	327	206	12	142	488	84	266	216	561	135	166	13	73	97	38	36	0	4	74	74	23	2	31	31	41	0	21	72	64	9	8	0	1	9	17	33	34	0	0	22	3	7	8	0	19	2	201	0	0	2	0	0	12	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1985	4002	2314	1393	2929	1200	928	412	837	226	545	143	390	43	238	279	333	175	12	141	350	85	222	242	312	78	113	17	16	100	23	40	0	4	94	98	38	2	13	78	55	1	15	56	30	13	8	2	0	11	17	29	17	0	0	27	3	17	5	3	27	1	0	0	4	2	0	0	12	0	5	2	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	29	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1986	5041	2167	1278	2439	847	925	335	562	268	588	71	252	18	245	302	285	193	4	131	428	83	256	210	288	113	72	5	38	76	23	35	0	5	54	83	29	3	23	64	53	0	506	60	17	7	8	1	0	11	3	33	555	2	0	14	2	14	3	1	12	0	0	0	6	1	0	0	6	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	26	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
1987	4516	1693	1421	2841	1158	978	382	466	371	798	56	175	51	201	303	189	215	4	100	457	90	203	203	295	83	84	18	49	68	5	27	0	6	68	213	33	2	11	45	50	0	18	54	4	5	12	4	0	11	9	36	65	0	0	15	2	7	1	4	17	0	0	0	13	3	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	25	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1988	5646	1508	1279	2500	979	827	397	404	387	927	74	225	32	312	251	150	233	0	82	422	91	295	196	297	84	56	14	44	56	6	36	0	6	65	104	45	3	5	34	45	0	23	46	9	8	10	3	0	12	7	52	44	3	0	14	3	12	1	7	15	0	0	0	14	2	0	0	13	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	38	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	4656	1780	1528	3109	805	943	291	754	447	1086	160	181	22	216	258	179	264	11	37	392	51	291	212	305	67	59	21	105	119	10	48	0	4	65	102	31	1	14	37	54	5	13	67	4	5	10	3	0	12	10	44	85	0	0	16	8	8	0	4	16	0	0	0	2	4	0	0	16	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	22	0	0	1	8	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1990	5193	2356	1576	2324	1167	750	309	375	592	996	257	225	34	208	340	192	282	7	67	459	53	329	181	287	64	84	93	41	88	21	49	0	1	80	84	42	0	13	20	49	0	14	75	6	15	11	10	0	10	7	36	64	0	0	13	1	11	1	3	22	0	0	0	3	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1991	4115	1456	1359	2159	1280	680	349	317	551	1157	189	189	98	184	394	160	295	9	85	372	62	299	184	285	73	91	39	41	68	3	37	0	0	70	69	25	0	11	25	62	0	10	87	1	8	13	13	0	12	4	33	73	0	0	18	2	0	1	2	21	0	0	0	3	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	29	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1992	4253	1329	1094	2106	1345	862	328	398	934	860	186	245	70	251	397	168	473	3	51	479	54	279	209	298	100	28	2	70	44	7	44	0	0	67	102	38	0	16	64	47	0	17	107	3	11	10	11	0	14	10	59	49	0	0	20	0	8	1	5	81	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	1	66	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1993	3021	1210	1027	3315	847	857	100	671	645	847	113	232	58	291	343	145	412	1	43	462	50	244	158	311	175	26	3	24	35	8	38	0	0	76	94	38	0	11	15	52	0	16	80	1	19	11	12	0	14	5	47	41	36	0	12	0	4	0	1	7	0	0	0	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
1994	3686	966	780	1931	785	844	122	393	306	727	111	210	74	261	326	158	386	1	13	504	46	259	216	323	84	44	3	13	21	5	46	0	0	52	73	48	0	15	17	59	0	22	99	1	3	15	17	0	14	1	80	80	36	0	13	0	5	1	0	10	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1995	3216	966	1115	1868	672	908	733	266	271	651	184	230	99	246	420	193	445	2	12	469	54	259	135	347	77	50	34	14	14	8	60	0	0	57	83	38	0	15	16	69	0	1472	86	2	0	24	20	1	14	3	79	126	16	0	27	0	8	1	0	6	0	0	0	5	5	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	33	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0
1996	3171	763	1446	1729	557	956	46	327	206	647	47	279	163	318	394	74	406	1	14	691	39	251	134	516	77	19	2	12	19	15	12	0	0	65	204	44	0	36	16	74	0	0	27	10	0	28	18	0	15	2	82	235	14	0	19	0	6	2	2	7	0	0	0	7	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	48	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	3449	935	1157	1752	594	825	36	284	296	589	76	251	104	484	545	73	255	6	14	628	36	280	129	504	90	25	2	3	25	11	41	0	0	75	52	30	0	18	13	60	0	1	23	20	0	56	22	0	12	3	74	219	21	0	25	0	0	2	1	8	0	0	0	7	6	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	3125	731	1142	1296	597	923	38	378	326	573	95	195	117	361	498	63	224	0	35	644	42	251	107	483	89	30	2	19	11	8	36	0	0	75	51	25	0	41	15	59	0	0	25	2	0	32	21	0	11	6	60	203	5	0	358	0	8	1	3	10	0	0	0	6	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999	3332	1204	2634	3295	605	827	56	561	302	684	112	278	131	318	468	95	306	4	93	687	494	315	179	540	92	28	3	40	6	13	28	0	0	66	15	33	17	262	31	56	2	0	29	2	6	45	18	0	15	3	97	208	4	0	25	0	0	5	4	6	0	30	0	3	6	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	31	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	3451	611	989	931	532	748	76	173	107	503	61	133	35	398	352	51	212	2	44	403	24	273	81	308	75	19	2	41	12	22	22	0	0	80	25	35	0	4	20	74	0	0	46	1	0	46	24	0	17	2	83	211	3	0	17	0	4	2	6	5	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001	2475	522	794	711	387	417	23	42	38	391	29	145	16	241	157	17	184	1	31	262	28	241	78	254	54	16	0	12	6	6	18	0	0	62	25	13	0	3	5	40	0	0	31	0	0	26	27	0	8	8	18	194	0	0	70	0	0	1	3	6	0	0	0	2	4	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2002	2929	551	720	682	312	350	27	42	35	348	47	108	20	163	166	16	161	16	33	249	23	182	83	235	62	9	0	15	10	13	9	0	0	57	25	6	0	7	6	56	0	0	24	5	0	27	30	1	0	0	20	198	0	0	6	0	0	1	4	7	0	0	0	1	9	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	3399	479	856	592	313	301	21	31	10	361	31	105	26	115	105	14	140	16	14	273	23	203	93	261	64	7	1	1	16	1	11	0	0	48	50	11	0	2	3	70	0	0	23	0	0	20	74	0	0	4	20	188	0	0	20	0	0	2	2	6	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	2774	927	547	349	265	261	15	19	12	247	19	77	17	93	69	9	95	34	3	301	13	112	58	289	46	4	0	1	10	0	5	0	0	369	11	9	0	2	3	73	0	0	36	1	0	19	27	0	0	1	22	148	0	0	20	0	0	0	0	8	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	2338	305	250	254	203	156	8	10	12	220	4	31	5	27	52	7	57	0	3	280	10	46	58	269	59	16	0	0	5	0	4	0	0	25	6	8	0	5	2	665	0	0	3	3	0	15	21	0	0	1	10	110	0	0	21	0	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	2935	315	179	276	199	155	2	32	2	189	15	15	12	39	52	27	61	0	0	281	7	49	53	239	39	13	0	0	7	0	1	0	0	34	5	4	0	0	0	56	0	0	5	5	0	19	14	0	19	1	18	93	0	0	18	0	0	0	1	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	2650	216	165	327	354	222	6	10	2	1005	9	27	6	26	45	10	61	0	0	90	8	54	61	69	49	13	0	0	13	2	0	0	0	26	0	12	0	1	0	58	0	0	3	0	0	14	7	0	0	0	11	98	0	0	24	0	0	0	0	5	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	35	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	2156	137	153	244	217	105	7	25	2	25	7	39	0	25	39	5	65	0	0	227	4	60	19	146	30	13	0	0	14	2	3	0	0	20	1	6	0	0	0	105	0	0	7	201	0	12	19	0	0	0	22	102	0	0	8	0	0	0	0	7	0	0	0	0	3	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	2923	104	348	235	217	210	6	12	0	26	0	29	4	26	13	3	43	0	3	720	12	19	30	689	30	15	2	0	7	0	3	0	0	35	0	4	0	0	0	39	0	0	3	1	0	13	21	0	0	0	16	76	1	0	11	0	0	0	1	29	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	2272	69	111	103	173	115	16	8	0	8	1	22	0	25	18	2	28	0	0	83	8	16	24	65	25	8	0	3	9	2	0	0	0	30	0	3	0	0	0	2	0	0	9	0	0	9	14	0	0	0	12	88	0	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	1405	42	69	53	148	58	8	6	0	11	0	13	4	17	26	3	21	0	0	64	10	5	27	59	29	7	0	0	5	0	2	0	0	12	0	3	0	0	0	2	0	0	2	0	0	13	7	0	0	0	8	79	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	1085	42	46	58	86	136	6	5	0	6	2	12	1	8	16	3	22	0	0	497	6	1	11	275	25	11	0	0	2	0	1	0	0	4	0	2	0	0	0	2	0	0	1	0	0	10	6	0	0	0	7	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013	622	18	37	34	67	43	2	2	0	3	2	5	2	1	12	0	23	0	0	752	5	1	17	483	17	7	0	0	0	0	0	0	0	5	0	2	0	0	0	4	0	0	1	0	0	3	3	0	0	0	8	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014	377	5	3	16	28	39	2	1	0	0	0	0	1	0	8	0	18	0	0	280	3	1	3	249	16	4	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	6	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015	14	2	0	6	21	24	0	1	0	0	0	0	2	0	10	0	9	0	0	218	0	3	1	218	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	5	2	1	2	8	4	0	0	0	0	0	0	0	0	2	0	3	0	0	184	1	3	1	184	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
