Year	Y	I	A	C	D	NAS	HE	GA	L	S	TD	EP	J	ED	PREX	FS	T	HH	E	SI	LC	PR	ITC	FEM	TC	SBA	VA	GS	CR	PM	JU	NS	AE	NF	CS	W	P	FT	ER	FR	PE	GP	AA	IC	SSA	PRVP	N	HS	SE	CSA	CC	NMB	FE	LR	MS	AC	NCU	IA	FP	FW	CAB	RR	FCA	NC	NA	M	FHL	FAA	MC	FMC	FA	PHE	LGA	DC	PL	F	FL	ID	B	U	SS	CZ	OP	NHA	OED	ONR	AR	MN	LGL	CNF	UNI	AG	NASA	FM	PA	GB	ES	ICA	OYR	OH	FCD	SB	OAU	OD	II	Z	G	CA	PAT	FO	H	OGA	PGA	OT	CI	RNB	FF	OHW	WA	CNG	SCP	EG	OSU	OEP	OAE	STT	CIW	SQ	PTR	PCA	PAG	NAT	UA	AS	WY	ADR	HGY	LGH	X	MA	TA	TS	GAO	FTZ	FC	RL	PAC	PPW	EC	EB	PVRP	JA	DT	WHO	JUL	NMC	TF	OAG	OIE	OUC	OHU	OCM	OTP	PYH	PCO	RP	STH	CNW	EV	OYY	RS	UF	OL	WT	OYC	ATC	OAD	VB
1966	754	755	700	1149	211	240	370	8	315	84	25	3	19	8	44	282	57	14	30	38	34	27	4	1	14	6	1	15	14	5	35	11	11	1	20	1	1	10	74	10	0	12	0	39	4	0	3	1	10	0	32	1	0	23	0	8	2	5	11	0	12	3	3	1	1	0	1	6	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1967	794	782	732	922	236	330	292	5	320	84	18	2	15	22	62	247	57	9	10	57	165	53	3	1	20	7	1	14	12	4	39	13	10	2	19	0	2	17	41	6	0	13	6	42	7	0	0	0	8	0	47	1	0	17	0	6	2	10	10	0	10	1	4	6	1	0	1	3	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1968	645	926	783	1580	248	390	292	4	315	254	43	4	19	24	100	276	55	21	14	436	51	61	5	1	25	4	1	19	17	5	42	25	11	4	21	1	3	10	47	9	0	14	13	33	3	0	0	0	4	0	43	1	0	17	0	5	2	4	13	0	10	2	4	0	1	0	2	1	0	3	0	0	0	1	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	915	786	714	1242	251	547	341	10	317	99	42	6	24	32	88	323	32	32	10	46	127	64	5	0	20	6	3	27	15	4	157	17	15	3	30	0	0	10	48	6	0	15	12	35	9	0	0	0	7	0	46	2	0	24	0	8	3	5	11	0	12	6	4	0	2	17	28	2	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	846	1123	700	1519	203	332	403	5	348	95	62	41	25	20	76	62	34	26	8	37	74	48	2	0	20	5	5	20	22	6	29	12	12	5	29	1	5	18	43	12	0	17	13	23	2	0	1	1	8	0	58	1	0	21	0	8	6	4	8	0	11	3	2	0	2	0	4	3	0	3	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1971	947	1148	896	1318	289	336	428	24	314	104	97	189	41	26	84	59	42	45	5	489	47	59	4	0	74	5	7	40	21	5	43	14	13	1	34	1	3	19	74	10	0	12	22	27	6	0	1	0	10	0	50	1	0	19	0	4	4	3	8	0	6	4	3	0	2	0	3	4	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1972	971	803	905	1897	301	201	443	69	353	108	93	166	106	22	107	49	49	41	11	40	289	55	2	3	41	7	9	39	20	5	38	29	13	6	35	1	2	14	55	10	0	14	12	40	3	0	1	0	14	0	52	2	0	18	0	4	8	1	12	0	8	2	5	1	1	0	3	3	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	2017	747	948	1708	302	102	447	92	294	106	78	130	89	28	96	55	65	93	9	37	89	53	2	2	55	7	5	26	22	7	42	16	12	10	40	1	2	6	54	11	0	14	9	21	8	0	1	1	42	7	55	1	0	23	0	4	5	3	13	0	9	4	5	0	0	0	3	2	0	2	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	2	0	1	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	2265	870	1009	1497	278	288	454	98	438	103	121	146	86	28	82	27	74	45	18	53	295	39	1	3	55	2	1	48	22	7	35	28	26	15	35	1	2	12	110	12	0	12	9	62	6	0	0	1	20	1	54	2	2	19	0	7	6	2	17	0	10	0	7	1	1	0	4	2	0	3	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	3	4	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1975	3691	725	1277	1666	399	286	627	276	444	120	176	164	123	52	73	19	105	68	29	66	128	40	3	0	39	9	6	34	36	11	34	46	24	15	40	1	1	21	94	10	0	15	9	46	11	0	1	5	22	2	59	2	10	20	0	6	8	3	17	0	7	3	9	1	1	0	3	0	0	4	6	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	1	0	0	0	0	6	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1976	4349	829	1753	2332	391	506	1010	294	462	218	280	696	219	51	152	22	167	105	17	60	129	46	7	2	46	7	18	40	34	12	41	53	27	16	62	1	4	26	161	12	2	30	23	56	5	0	0	2	18	3	52	4	28	19	0	19	10	6	16	0	10	2	85	1	2	0	4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	3	0	0	0	0	0	0	0	0	0	5	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4412	768	1847	2299	474	573	953	227	445	151	518	370	227	46	126	24	144	178	89	51	322	44	3	4	36	18	18	46	103	24	47	67	30	25	51	1	7	22	78	9	0	26	6	56	6	0	0	0	19	11	38	3	32	16	0	9	10	4	143	0	29	3	4	0	7	0	10	0	0	1	1	2	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1978	4381	809	1710	2155	405	445	1134	154	495	196	434	488	224	60	107	18	160	185	244	45	180	46	8	8	59	7	17	57	43	31	67	55	39	20	33	1	37	37	10	11	0	30	10	45	3	0	0	0	20	12	18	5	15	15	0	10	7	2	3	0	29	4	3	0	5	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1979	4240	933	1781	2448	445	450	1084	119	452	230	320	515	312	69	143	51	120	171	287	52	146	71	4	81	57	18	8	49	85	77	53	46	34	11	9	1	24	37	9	10	1	33	6	36	13	0	0	2	23	51	35	9	5	15	0	10	10	2	2	0	37	3	4	0	2	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	6	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980	4683	1041	1995	2687	480	423	831	110	592	318	426	681	303	222	187	11	243	199	326	48	202	114	7	229	55	40	24	89	77	53	75	56	48	11	4	2	48	38	2	8	5	23	43	25	7	0	0	1	112	57	57	6	7	7	8	15	7	2	1	0	48	4	2	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	6	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
1981	3980	1764	1950	2111	584	419	786	116	396	256	294	266	211	208	344	112	173	41	202	71	175	53	73	117	5	8	20	90	82	51	71	44	51	16	4	0	33	20	7	11	11	20	4	31	8	0	1	1	29	6	38	6	8	13	11	6	2	2	1	0	46	1	2	2	0	0	13	1	0	2	2	1	0	0	2	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	9	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	3946	1405	1447	1608	632	460	649	93	440	241	305	40	175	191	145	4	171	42	208	49	180	73	85	37	12	59	16	62	112	47	155	64	31	12	3	3	21	29	7	9	8	76	18	13	7	0	0	1	21	0	43	7	6	16	16	15	2	2	2	0	41	2	3	0	0	0	15	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	5	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	3281	1941	1465	2749	788	352	543	114	492	296	226	67	190	175	88	9	141	51	179	76	168	147	139	62	7	15	28	59	97	49	65	54	43	10	2	0	28	19	4	10	11	23	6	12	6	0	0	1	24	0	17	3	8	11	8	6	0	7	1	0	37	3	2	0	0	0	13	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
1984	4093	2046	1613	2973	744	357	690	132	635	398	231	107	255	240	129	11	235	32	137	61	148	80	162	54	6	61	86	65	35	30	66	55	48	19	2	0	27	27	4	15	64	24	8	16	6	0	1	0	29	0	33	8	5	18	3	5	0	12	2	0	194	1	0	0	2	0	13	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1985	3064	1218	1941	2509	870	257	719	204	612	534	312	99	201	222	105	8	190	40	163	58	176	63	109	31	11	13	94	80	20	39	86	72	68	30	2	0	74	12	4	15	30	24	9	14	7	0	1	2	27	0	17	3	7	17	6	14	3	14	3	1	0	1	3	0	1	0	10	0	0	4	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
1986	3979	1086	1820	2215	630	191	723	252	652	471	153	50	206	242	122	5	216	14	159	61	169	89	69	18	2	36	70	67	18	29	43	66	68	22	3	0	60	23	4	18	15	27	6	466	8	2	1	1	33	0	508	3	7	24	2	13	1	7	1	0	0	1	5	0	0	0	7	0	0	1	0	1	2	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
1987	3706	1253	1418	2518	914	244	753	357	857	409	131	41	172	242	143	5	172	43	124	66	145	64	76	7	12	45	55	65	3	21	56	73	57	30	2	0	37	11	6	19	8	25	4	13	10	0	1	3	34	0	47	1	7	11	6	6	3	9	2	0	0	0	11	0	0	0	6	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
1988	4917	1110	1269	2214	629	283	582	376	977	329	161	44	258	204	169	0	244	27	98	73	160	59	51	0	7	41	52	62	3	26	56	93	59	40	3	0	31	5	5	17	10	28	7	20	7	0	1	2	47	0	32	1	7	9	6	11	3	10	3	0	0	0	13	0	0	0	14	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	3698	1159	1409	2481	646	182	553	419	1101	619	147	131	152	216	204	7	263	19	128	36	166	45	46	0	14	95	114	71	7	42	52	76	106	26	1	0	31	14	4	10	7	18	5	13	9	0	0	3	40	0	63	0	7	12	5	8	2	11	7	0	0	3	2	0	0	0	14	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
1990	4137	1158	2010	1944	1006	190	525	548	1013	286	181	182	182	286	215	10	286	30	126	34	140	42	67	6	80	32	77	54	17	43	68	67	69	34	0	0	20	11	0	15	5	26	14	14	9	0	0	10	35	0	43	1	6	10	4	10	2	12	1	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	3019	998	1234	1863	1078	211	464	504	1155	193	142	153	159	326	228	7	237	91	115	45	133	52	82	6	37	35	65	52	3	34	61	56	61	22	0	0	24	10	0	23	1	29	7	9	11	0	0	13	32	0	52	1	7	10	3	0	2	14	2	0	0	6	3	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3393	810	1109	1824	1133	207	642	901	864	210	200	125	211	354	349	1	218	62	104	41	141	80	25	5	2	66	40	48	6	39	50	71	60	32	0	0	52	15	0	17	0	50	8	11	9	0	1	9	52	0	31	1	8	16	3	8	3	39	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1993	2582	758	1016	2292	703	84	584	628	820	185	177	93	230	287	260	0	212	51	97	37	115	140	22	3	3	20	30	48	8	28	62	62	85	34	0	0	13	10	0	17	2	15	16	12	8	33	0	10	45	0	26	0	7	7	3	4	1	3	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1994	3121	527	819	1536	599	75	551	269	697	279	162	93	231	265	226	0	220	64	107	24	107	54	37	2	3	10	18	48	3	38	34	60	60	44	0	0	11	12	0	18	0	22	2	2	12	35	1	16	71	0	39	1	9	7	1	5	0	6	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1995	2591	720	774	1534	502	526	630	238	664	175	199	152	215	335	320	2	231	81	115	34	103	52	30	3	2	11	13	41	7	38	39	57	67	32	0	0	10	13	0	16	1	11	0	1422	22	15	1	19	77	0	61	1	7	17	3	8	0	2	0	0	0	3	4	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
1996	2302	992	547	1477	394	40	723	178	654	139	222	43	269	329	312	1	218	149	51	24	103	58	15	5	2	10	18	47	9	8	45	123	65	40	0	0	10	25	0	18	8	19	0	0	23	14	0	18	70	0	107	2	8	13	2	6	1	4	0	0	0	2	5	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	2692	719	732	1443	414	29	598	282	603	120	190	66	390	476	214	5	230	89	50	28	104	68	21	8	2	2	23	41	8	35	60	43	58	24	0	0	7	16	0	26	13	17	0	1	39	21	0	20	64	0	108	2	5	18	1	0	1	4	0	0	0	5	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	2825	634	533	859	415	30	667	299	604	145	149	74	273	422	169	0	210	106	40	25	76	69	22	10	2	18	8	39	10	30	58	39	56	22	0	0	9	36	0	22	2	16	0	0	23	4	0	19	53	0	98	1	5	338	4	7	2	6	0	0	0	3	6	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
1999	2818	12822	726	1951	393	71	566	248	639	230	182	93	219	413	235	3	238	125	55	320	114	70	12	69	2	24	5	45	13	20	43	13	46	34	4	0	24	236	0	22	2	24	6	0	37	4	0	18	77	0	91	5	8	16	2	3	4	1	0	1	0	5	3	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	3	2	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2000	3031	598	500	686	381	26	539	77	520	84	103	47	319	314	151	2	201	30	33	13	71	58	13	31	1	31	12	27	21	13	64	20	41	32	0	0	12	4	0	25	1	15	0	0	41	3	1	21	68	0	92	2	10	12	1	3	6	2	0	0	0	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2001	2276	471	416	558	280	16	263	31	412	27	107	20	160	132	146	0	189	12	9	18	58	35	10	23	0	11	6	39	3	11	45	24	40	10	0	0	3	3	0	15	0	19	0	0	19	0	0	23	15	0	84	1	3	65	7	0	2	1	0	0	0	3	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2002	2676	449	387	547	230	21	238	28	381	25	76	36	116	137	125	1	151	13	10	17	59	41	8	29	0	12	9	23	12	6	41	21	34	6	0	0	4	5	0	15	5	9	0	0	26	0	1	25	18	0	71	1	0	5	0	0	3	3	0	0	0	7	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	2	3	0	0	0	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
