Year	Y	A	I	D	C	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	FS	PREX	FEM	AE	SI	LC	T	GS	PR	ITC	TC	SBA	VA	PM	CR	W	ER	JU	NS	NF	CS	P	FT	FR	FW	IC	PE	GP	AA	SSA	HS	N	FE	MS	SE	CC	PRVP	LR	CSA	FP	NMB	AC	NCU	IA	NA	M	FCA	CAB	RR	FAA	NC	FHL	MC	PA	FCD	MN	H	ID	FO	FMC	FA	F	DC	LGA	NHA	FL	B	CZ	CA	Z	SS	OP	SB	X	U	FM	AR	G	GB	ES	NASA	ICA	DP	II	OTP	CNF	RNB	OCM	FC	FF	OED	ASU	R	OYD	VC	TL	BA	GE	XX	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	VE	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	HD	TA	TS	GAO	FTZ	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1920	53	56	88	13	363	10	0	4	1	64	0	6	0	5	0	0	29	0	0	0	69	17	40	0	1	0	0	0	0	0	0	22	0	13	0	0	3	1	18	8	0	39	0	2	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
1921	90	36	110	13	218	10	0	4	0	63	0	10	0	7	0	0	18	0	0	2	47	14	40	2	1	0	1	0	0	0	0	11	0	10	0	0	2	0	21	8	0	99	0	1	0	0	0	4	0	0	0	0	0	0	0	8	0	0	0	0	12	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0
1922	59	64	180	14	258	12	0	12	3	67	0	1	0	11	0	0	14	0	0	0	72	14	47	0	3	0	7	0	0	0	0	22	0	6	0	0	4	0	13	6	0	75	0	2	0	0	0	23	0	0	0	0	0	0	0	6	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0
1923	24	223	128	17	236	6	0	5	2	67	0	1	0	3	0	0	18	3	0	2	38	12	42	2	2	0	0	0	0	0	0	10	0	9	0	0	1	0	12	4	0	92	0	3	0	0	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0
1924	260	160	127	15	262	3	0	2	3	57	0	1	0	2	0	0	19	2	0	0	29	28	41	0	2	0	0	0	0	0	0	8	0	10	0	0	2	0	6	5	0	73	0	2	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0
1925	123	148	83	15	264	5	0	7	1	64	0	8	0	4	0	0	18	3	0	2	30	12	43	2	3	0	1	0	0	0	0	5	0	8	0	0	1	0	15	5	0	110	0	3	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
1926	254	167	73	17	269	4	0	18	3	77	0	7	0	3	0	0	16	4	0	1	37	16	42	1	3	0	0	0	0	0	0	4	0	8	0	0	1	0	20	5	0	131	0	4	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1927	123	176	57	16	357	3	0	17	3	65	0	5	0	2	0	0	11	3	0	2	33	16	63	2	6	0	0	0	0	0	0	12	0	11	0	0	2	0	0	2	0	135	0	5	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1928	250	168	48	13	278	2	0	23	3	85	0	8	0	4	0	0	15	3	0	0	42	16	42	0	5	0	3	0	0	0	0	5	0	9	0	0	1	0	6	4	0	124	0	2	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
1929	142	249	115	19	390	5	0	32	5	85	0	6	0	4	0	0	13	3	0	5	40	13	38	5	0	0	3	0	0	0	0	8	0	10	0	0	3	0	4	4	0	99	0	5	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1930	238	272	148	20	485	8	0	30	2	80	0	7	0	5	0	0	24	3	0	4	60	13	32	4	0	0	0	0	0	0	0	9	0	12	0	0	4	1	5	7	0	99	0	3	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1931	151	237	119	19	441	8	0	44	5	107	0	6	0	12	0	0	10	3	0	7	61	15	32	7	8	0	0	0	0	0	0	15	0	15	0	0	2	0	6	5	0	93	0	4	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1932	209	237	150	17	347	9	0	62	5	95	0	8	0	6	0	0	31	4	0	1	75	11	35	0	2	0	1	0	0	0	0	4	0	15	0	0	0	0	5	6	0	88	0	5	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1933	532	171	1002	21	274	8	0	68	2	72	0	6	0	2	0	0	16	3	0	8	24	15	40	8	0	0	0	0	0	0	0	5	0	16	0	0	0	0	3	6	0	83	0	6	0	0	1	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1934	1233	235	160	19	153	10	0	77	2	58	0	8	0	7	0	0	18	3	0	2	21	15	51	3	0	0	2	0	2	0	0	9	0	13	0	0	1	0	8	6	0	59	0	10	0	0	0	5	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	523	222	188	21	197	10	0	72	2	59	0	5	0	4	0	0	12	3	0	1	16	31	43	0	0	0	0	0	0	0	0	8	0	17	0	0	0	0	6	6	6	85	0	4	0	0	0	7	0	0	1	10	0	1	0	5	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	305	323	195	21	159	10	0	81	2	84	0	6	0	9	0	0	26	6	0	21	26	28	56	14	0	0	4	0	0	0	0	14	0	16	0	0	0	0	10	4	6	71	0	5	0	0	0	2	0	0	6	8	0	11	0	1	2	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	350	467	184	18	199	19	0	74	4	60	0	6	0	7	0	0	38	4	0	17	22	31	39	13	0	0	10	0	3	0	0	8	0	17	0	0	1	1	8	3	14	92	0	5	0	0	0	4	0	0	4	12	0	15	0	5	2	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	1	0	12	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1938	420	544	242	24	188	33	0	91	2	85	0	7	0	20	0	0	26	5	0	15	25	16	51	11	1	0	1	0	0	0	0	10	0	18	0	0	15	0	10	5	9	97	0	8	0	3	1	38	0	0	4	12	0	41	0	3	2	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1939	495	554	223	22	194	28	0	85	4	107	0	6	0	7	1	0	35	5	0	24	33	30	56	18	4	0	13	0	0	0	0	13	0	16	0	0	0	1	7	8	46	100	0	11	0	3	1	6	0	0	9	11	0	53	0	9	2	0	1	0	3	0	5	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	9	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1940	388	542	259	22	229	34	0	66	6	116	0	6	0	11	0	0	84	6	0	27	33	29	43	15	13	0	9	0	0	0	0	22	0	17	0	0	5	0	5	4	77	105	0	32	0	3	0	6	0	0	11	8	0	53	0	12	2	0	1	0	0	4	12	1	4	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	12	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1941	355	629	233	30	245	31	0	89	5	127	0	7	0	6	0	0	93	7	0	41	35	12	53	20	54	0	27	0	0	0	0	18	0	18	0	0	5	0	7	3	133	91	0	8	0	4	0	17	0	0	17	11	0	59	0	3	3	0	0	0	50	2	10	1	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1942	347	472	230	23	269	31	0	68	2	89	0	6	0	10	0	0	87	7	0	41	55	28	61	23	112	0	10	0	0	0	0	25	0	20	0	0	0	0	6	3	27	70	0	8	0	4	0	9	0	0	22	2	0	49	0	0	2	0	1	0	2	2	1	1	2	0	0	2	3	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1943	378	303	163	37	237	24	0	74	4	67	0	3	0	8	0	0	75	4	0	60	46	25	65	30	102	0	5	0	0	0	0	52	0	30	0	0	6	0	8	5	15	47	0	7	0	2	1	14	0	0	25	6	0	49	0	2	4	0	1	0	1	1	6	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1944	467	298	174	68	125	39	0	129	4	70	0	6	0	3	0	0	80	8	0	65	20	18	55	34	32	0	4	0	0	0	0	67	0	20	0	0	5	0	8	1	3	47	0	9	0	12	0	20	0	0	22	2	0	28	0	2	3	0	1	0	2	2	3	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
1945	432	283	183	77	367	27	0	139	3	65	0	1	0	6	2	0	36	7	0	76	28	40	28	40	43	0	7	0	0	0	0	95	0	39	0	0	3	0	6	8	4	53	0	5	0	6	0	19	0	0	20	9	0	40	0	2	14	2	1	0	0	3	4	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1946	722	300	348	64	294	27	0	188	5	104	0	1	0	5	1	0	66	7	0	78	32	50	44	29	48	0	4	0	1	0	0	70	0	24	0	0	10	0	4	1	43	56	0	6	0	5	0	13	0	0	15	3	0	36	0	3	15	0	1	0	1	1	2	2	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1947	930	274	376	59	380	26	0	189	3	87	0	10	1	30	1	0	43	11	0	50	38	19	39	29	21	0	8	0	5	1	0	39	0	35	0	0	13	0	8	8	6	31	0	12	0	6	0	12	0	0	11	10	0	30	0	5	8	0	1	0	0	6	4	3	2	0	0	0	1	3	0	0	0	0	0	1	0	0	1	0	4	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1948	936	270	755	85	396	30	0	187	4	157	0	2	0	6	3	0	37	6	0	50	37	32	50	30	23	0	6	0	1	0	0	21	4	28	0	0	10	0	6	7	4	69	0	5	0	10	1	5	0	0	8	11	0	43	0	6	12	0	1	0	0	33	4	2	5	0	0	1	0	7	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1949	1526	410	459	106	676	36	0	173	5	143	0	7	5	16	0	0	72	5	1	93	21	22	38	82	21	0	14	0	4	1	0	184	8	34	0	0	17	1	9	6	26	65	0	4	0	4	0	97	0	0	8	8	0	49	0	9	10	0	1	0	1	18	6	2	4	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1950	1580	351	388	132	483	42	1	126	7	137	0	9	3	12	4	1	235	3	0	40	26	36	41	26	41	0	2	0	1	1	0	21	11	32	1	0	16	2	5	6	0	72	0	12	0	4	0	2	0	0	11	8	0	27	0	9	6	0	1	0	1	13	5	2	3	1	1	0	0	1	0	0	0	0	2	0	0	0	2	0	0	3	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
1951	1601	379	321	175	384	27	0	231	6	135	0	3	5	12	0	1	74	9	0	67	25	21	37	54	50	0	0	0	2	1	0	46	12	26	1	0	18	0	5	6	0	82	0	5	0	3	0	3	0	0	7	15	0	33	0	8	1	0	1	0	1	46	7	2	3	0	0	0	0	0	3	0	0	0	1	0	0	0	2	0	0	0	0	9	0	0	0	0	0	3	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0
1952	1510	369	402	147	692	26	1	215	4	138	0	9	6	12	1	1	106	10	0	53	35	35	31	40	39	0	0	1	3	2	0	6	8	32	1	0	23	2	7	6	0	55	0	5	0	2	1	2	0	0	669	12	0	33	0	27	2	0	1	0	0	5	2	2	5	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	13	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1724	425	416	225	446	31	0	124	5	144	0	2	4	11	5	1	80	11	0	63	34	25	53	54	31	1	4	2	2	2	0	3	8	29	1	0	17	1	4	9	0	66	0	5	0	3	0	4	0	0	6	18	0	34	0	8	2	0	1	0	1	4	8	3	5	1	0	0	0	0	5	0	0	0	13	0	0	1	1	0	0	1	0	15	0	0	0	0	0	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	1788	343	369	270	575	40	0	188	4	137	2	10	5	17	1	1	66	12	0	62	30	81	42	64	25	1	5	5	0	2	0	3	8	28	4	0	15	2	8	7	0	58	0	12	0	2	0	2	0	0	10	22	0	27	0	8	1	0	1	1	4	3	3	2	2	0	0	1	0	0	1	0	0	0	17	0	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1955	2030	411	376	333	448	50	0	193	6	114	0	10	9	13	2	1	152	18	0	51	59	43	33	66	27	2	7	2	0	1	0	2	10	24	12	0	27	5	8	10	1	81	0	3	0	2	0	4	0	0	3	18	0	29	0	9	1	0	1	2	1	6	10	6	6	0	0	1	0	0	4	0	0	0	5	0	0	0	1	0	0	0	0	19	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1956	1758	605	395	370	541	49	0	119	6	138	0	13	2	14	4	1	60	10	0	55	55	46	42	49	27	2	7	3	1	1	0	3	14	29	9	0	24	2	5	7	0	47	0	5	0	7	1	2	0	0	6	26	0	13	0	8	1	2	1	4	3	3	4	3	3	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	14	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1957	1722	513	364	459	358	64	0	205	6	159	0	5	1	12	1	3	82	15	0	40	63	81	43	44	26	2	9	5	0	1	0	3	14	35	9	0	14	5	8	10	0	74	0	10	0	9	0	3	0	0	7	16	0	16	0	9	1	1	1	2	0	2	7	5	5	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	14	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1958	1674	620	339	513	356	52	5	148	5	160	0	18	1	19	4	14	95	12	1	58	45	39	44	67	21	1	5	2	1	2	0	3	14	33	12	0	22	4	7	12	0	82	0	5	0	4	0	2	0	0	5	9	0	19	0	10	1	0	2	1	1	1	3	5	2	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	10	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1959	1897	603	470	737	782	58	156	104	6	158	0	21	2	13	2	12	98	18	2	69	60	102	37	73	38	2	8	10	3	1	0	3	26	45	15	0	14	2	5	13	0	66	0	7	0	3	1	3	0	0	8	21	0	19	0	12	1	10	1	2	0	1	9	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1960	1925	760	506	782	872	80	294	188	7	193	0	28	3	15	2	30	157	20	1	105	94	54	43	96	34	2	7	14	8	4	0	3	26	45	17	0	9	2	14	10	0	89	0	18	0	7	0	1	0	0	9	24	0	32	0	6	1	4	1	2	1	0	9	6	3	12	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	1	0	0	0	0	0	2	0	3	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1961	2030	735	572	782	590	194	481	153	7	142	1	24	4	18	3	30	253	19	2	136	41	32	41	146	33	1	17	18	5	4	8	5	79	44	25	0	18	3	9	6	0	46	0	8	0	7	0	1	0	0	6	10	0	29	0	11	2	5	1	2	2	0	6	8	6	13	0	0	0	0	0	0	0	0	2	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1962	1878	752	674	570	956	178	424	100	9	206	2	20	12	15	3	38	215	15	3	113	50	47	55	150	27	2	17	15	5	2	3	3	54	51	14	0	17	4	13	14	0	66	0	13	0	3	0	1	0	0	9	32	0	26	0	14	2	15	1	3	6	1	9	5	2	9	0	1	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	8	0	0	0	0	0	4	0	2	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1963	1639	809	674	525	693	225	286	244	6	244	3	20	17	31	2	47	302	22	1	161	70	32	55	173	42	6	19	33	6	2	10	2	57	55	47	0	23	2	11	12	0	59	0	11	0	6	0	2	0	0	5	25	0	24	0	13	1	12	1	6	1	1	6	9	3	6	1	1	0	0	0	0	0	0	1	2	1	0	3	0	0	0	0	15	0	0	0	0	0	1	0	4	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
