Year	Y	A	I	C	D	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	PREX	FS	FEM	AE	SI	T	LC	GS	PR	ITC	TC	SBA	VA	CR	PM	W	JU	NS	ER	CS	NF	FT	P	FR	FW	GP	IC	PE	AA	SSA	HS	FE	N	MS	SE	CC	PRVP	CSA	LR	FP	NMB	AC	NCU	IA	NA	CAB	M	FCA	RR	FAA	NC	FHL	MC	FMC	MN	LGA	H	ID	NHA	CZ	FL	FA	DC	FO	B	PA	OP	CA	Z	SS	X	FCD	U	FM	SB	AR	G	ES	NASA	ICA	F	DP	CNF	GB	II	OTP	RNB	OCM	FF	TL	BA	GE	XX	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	VE	WT	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	FC	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1971	1474	1148	1311	1652	552	659	378	132	29	240	412	137	79	62	29	13	178	73	0	202	574	72	73	224	77	5	77	8	9	51	4	1	56	31	84	39	1	23	4	21	0	14	34	0	27	9	0	0	1	0	13	51	0	0	20	15	2	9	5	4	2	6	0	5	7	5	0	3	0	6	0	0	0	0	0	8	0	0	1	0	0	0	0	1	0	0	10	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1972	1716	1169	793	2236	569	647	225	160	89	266	387	132	64	130	31	14	182	53	6	195	55	84	484	237	94	3	45	10	21	37	4	1	53	55	69	43	7	17	2	17	0	15	49	0	18	4	0	0	1	0	16	53	0	0	19	23	2	8	8	2	3	8	0	6	3	7	1	3	0	5	0	0	0	0	0	9	0	0	2	0	0	0	0	0	1	0	29	0	0	4	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	2926	1181	763	2169	455	628	162	162	99	248	267	109	113	129	32	19	138	67	3	189	41	94	135	190	67	3	58	8	8	25	6	1	55	44	65	44	13	8	3	21	0	19	33	0	11	13	1	0	1	0	53	57	0	7	23	19	1	7	6	4	0	10	0	8	5	3	0	3	0	6	0	0	0	0	0	7	1	0	3	0	0	0	1	0	0	0	31	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	3106	1257	897	1876	506	661	318	133	108	391	303	169	64	128	38	32	127	30	5	219	63	112	398	221	65	2	58	4	3	22	6	1	51	43	127	41	17	22	6	20	0	14	73	0	12	9	2	8	0	0	20	55	0	1	21	24	2	9	6	2	3	12	0	9	2	4	2	3	0	5	0	0	0	0	0	9	0	0	0	0	0	0	2	0	0	0	22	0	0	4	0	0	3	0	3	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1975	4514	1617	857	2273	668	946	316	187	296	472	249	243	87	168	73	59	109	22	2	226	92	149	185	225	57	4	43	12	8	40	11	1	57	63	151	53	15	29	2	15	0	18	50	0	9	14	6	50	1	0	22	60	0	2	25	28	3	10	12	5	1	7	0	10	3	3	1	3	0	7	0	0	0	0	0	11	0	6	0	0	0	0	1	0	0	0	30	0	2	5	0	0	0	0	6	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5
1976	5243	2110	1053	2823	686	1351	541	542	325	449	966	368	317	278	82	81	172	23	6	238	83	211	201	235	69	7	47	11	28	39	11	1	53	69	380	82	17	36	9	26	0	31	61	2	27	7	3	49	0	0	21	55	0	3	22	23	5	22	14	7	9	11	0	87	5	11	1	3	0	2	0	0	0	2	0	8	0	0	0	0	0	0	3	0	0	0	22	0	1	2	0	0	0	0	5	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1977	5312	2229	964	2735	756	1269	607	403	240	523	520	661	1169	284	84	259	174	21	7	259	66	186	572	251	59	5	39	26	20	132	23	1	60	89	135	69	26	26	10	19	0	36	70	0	6	6	1	52	0	0	23	38	0	13	23	151	4	12	16	5	7	30	0	7	4	0	0	9	0	4	0	0	0	0	0	6	0	1	2	0	0	0	0	0	0	0	24	0	2	3	0	0	0	0	6	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1978	5247	2050	1046	2798	675	1525	494	440	171	463	642	570	1086	277	122	587	149	17	22	285	64	193	319	272	63	10	64	12	26	46	31	1	77	74	14	52	20	45	43	20	0	43	49	0	13	7	1	18	0	0	24	19	0	14	16	5	5	14	8	2	5	30	0	4	5	0	0	5	0	6	0	0	3	0	0	7	0	0	0	0	0	0	0	0	0	0	44	0	0	3	0	0	0	0	7	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1979	5058	2073	1124	3149	661	1451	487	471	127	444	742	479	926	358	94	611	190	52	402	292	74	151	249	262	90	6	61	28	15	96	83	1	66	62	14	13	13	42	28	47	0	56	48	1	9	13	4	8	0	1	27	37	0	54	15	3	10	15	11	2	4	37	0	5	4	1	0	5	0	4	0	0	1	0	0	10	0	0	0	0	0	0	2	0	0	0	49	0	0	3	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1980	5843	2558	1245	3351	661	1153	482	448	120	598	837	553	238	350	263	705	235	9	284	285	63	293	432	391	144	7	55	46	29	81	66	2	94	82	3	6	13	39	49	34	0	54	28	5	47	8	4	13	0	9	114	52	0	60	8	2	7	21	7	3	0	105	0	2	4	0	0	18	0	2	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	49	0	0	1	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1981	5084	2352	3086	2810	832	1046	460	436	132	363	291	374	52	269	290	406	412	113	157	464	99	199	294	530	64	73	6	13	22	91	62	1	80	64	8	5	24	20	34	46	0	51	33	15	6	8	2	14	1	15	30	46	0	6	13	2	7	7	2	4	0	52	0	2	2	1	2	18	0	5	0	0	0	0	0	5	0	2	0	0	0	0	2	0	0	0	46	0	0	3	0	0	0	0	9	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	4759	1760	1476	2292	854	827	495	382	105	365	60	375	50	214	245	424	238	4	117	434	71	200	568	485	85	87	14	66	69	121	49	4	162	78	9	3	13	30	23	44	0	123	15	8	25	8	1	10	0	25	23	43	0	0	18	3	8	16	5	3	3	42	0	3	2	0	0	14	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	31	0	0	1	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	3951	1724	2854	3191	1042	703	385	423	130	420	102	296	82	221	226	434	158	11	106	486	101	166	236	491	183	141	9	20	35	106	57	0	75	71	6	3	13	19	32	44	0	70	12	12	6	8	1	12	0	18	27	20	0	0	12	3	3	8	1	12	2	38	0	2	4	0	0	12	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	4885	1886	2793	3382	1007	882	494	462	149	586	140	300	37	351	303	323	203	12	136	487	83	264	216	559	107	164	9	73	96	37	36	0	74	70	4	2	23	30	30	41	0	73	21	64	9	8	0	9	1	17	33	34	0	0	21	3	8	7	0	19	2	201	0	0	1	0	0	12	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1985	3968	2270	1374	2888	1187	892	411	826	224	543	137	383	44	245	270	328	174	12	141	348	81	220	241	310	65	111	13	16	100	24	44	0	93	95	4	4	38	13	78	56	1	57	15	29	13	8	2	11	0	15	29	17	0	0	25	3	5	16	3	26	1	0	0	4	2	0	0	12	0	5	2	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	29	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1986	4988	2118	1264	2411	837	897	334	560	264	586	70	251	18	252	290	284	191	4	131	425	83	256	210	285	96	72	5	38	76	22	35	0	54	81	5	3	29	23	63	53	0	61	506	17	7	8	1	11	0	3	33	555	2	0	14	2	3	14	1	12	0	0	0	6	1	0	0	6	0	1	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	26	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1987	4479	1654	1391	2803	1154	964	381	464	368	793	56	174	50	212	288	188	214	4	100	454	89	203	203	293	70	82	18	49	68	5	27	0	68	209	6	2	32	11	45	51	0	55	18	4	5	12	4	11	0	8	36	65	0	0	15	2	1	7	4	17	0	0	0	13	2	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	25	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1988	5569	1481	1267	2464	972	804	394	402	388	918	73	220	32	322	248	149	228	0	82	420	90	297	196	294	67	55	11	44	56	6	36	0	65	102	6	3	45	5	34	45	0	46	22	9	8	10	3	12	0	6	52	44	3	0	14	3	1	12	7	15	0	0	0	14	2	0	0	13	0	1	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	38	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	4619	1728	1480	3057	800	921	290	749	445	1082	160	175	22	221	255	177	261	11	37	385	51	290	212	301	48	56	20	103	119	9	49	0	65	98	4	2	31	14	35	56	5	67	13	4	5	10	3	12	0	10	44	85	0	0	16	8	0	8	4	16	0	0	0	2	4	0	0	16	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	22	0	0	1	0	0	0	0	0	8	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1990	5158	2344	1535	2268	1163	728	309	371	589	993	255	221	33	223	337	191	274	7	67	453	53	329	180	286	45	84	93	41	88	20	49	0	80	82	1	0	42	13	20	49	0	75	16	6	15	11	10	10	0	7	36	64	0	0	13	1	1	11	3	21	0	0	0	3	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1991	4028	1432	1319	2101	1275	642	340	348	551	1150	188	183	95	191	378	159	291	9	85	370	62	299	183	283	54	91	39	41	68	3	37	0	70	67	0	0	25	11	25	63	0	87	10	1	8	13	13	12	0	4	33	73	0	0	18	2	1	0	2	21	0	0	0	3	7	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1992	4232	1312	1079	2046	1346	842	319	397	933	853	186	242	68	262	392	167	466	2	51	478	53	279	206	297	82	27	2	70	43	7	40	0	67	100	0	0	38	16	64	48	0	107	16	3	11	10	10	14	0	10	59	49	0	0	20	0	1	8	5	81	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	1	0	0	0	0	0	66	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1993	2991	1189	1015	3261	842	831	99	670	642	834	111	230	57	293	333	142	403	1	43	459	48	240	157	309	153	26	3	24	35	8	36	0	75	92	0	0	37	11	15	52	0	80	16	1	19	11	12	14	0	5	47	41	35	0	12	0	0	4	1	7	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
1994	3673	960	767	1882	778	821	109	390	305	721	111	208	73	270	325	158	381	1	13	504	45	259	215	322	65	44	3	13	21	4	44	0	52	73	0	0	48	15	17	60	0	99	22	1	3	15	17	14	0	1	80	80	36	0	13	0	1	5	0	10	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1995	3211	961	1084	1844	666	900	725	265	271	647	182	223	94	285	413	194	439	2	12	469	54	259	135	347	56	34	2	14	14	8	60	0	56	83	0	0	38	15	16	69	0	86	1452	2	0	24	20	14	1	3	79	126	16	0	27	0	1	8	0	6	0	0	0	5	5	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	2	0	0	0	33	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0
1996	3157	766	1417	1705	551	949	46	327	205	638	47	270	162	316	385	74	401	1	14	689	39	250	134	516	61	19	2	12	19	13	12	0	63	202	0	0	44	34	16	75	0	27	0	9	0	28	18	15	0	2	82	235	14	0	19	0	2	6	2	7	0	0	0	7	3	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	48	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	3432	922	1125	1725	591	816	36	284	296	581	75	246	104	481	534	72	248	6	13	625	36	280	128	503	70	25	2	3	25	10	40	0	75	52	0	0	30	18	13	61	0	23	1	20	0	56	22	12	0	3	74	219	21	0	25	0	2	0	1	8	0	0	0	7	6	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	3118	726	1122	1291	587	907	38	376	324	568	95	189	115	356	491	64	211	0	35	643	42	247	107	483	70	30	2	21	11	8	36	0	75	49	0	0	26	41	15	59	0	25	0	2	0	32	21	11	0	6	60	203	4	0	346	0	1	8	3	10	0	0	0	6	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999	3270	1186	2604	3121	596	807	54	482	301	660	112	273	132	299	458	90	295	4	93	685	494	313	179	540	76	28	3	40	6	13	28	0	66	15	0	17	32	260	31	56	2	30	0	2	6	45	18	15	0	3	97	208	4	0	25	0	5	0	4	6	0	30	0	3	6	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	31	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	3398	606	976	922	525	741	76	171	107	500	61	131	35	392	349	51	194	2	44	403	24	266	81	306	62	19	2	41	12	22	22	0	80	25	0	0	35	4	20	74	0	45	0	1	0	46	24	17	0	2	83	211	3	0	17	0	2	4	6	5	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001	2463	514	777	705	377	409	23	42	38	387	29	138	14	239	156	17	170	1	31	262	28	237	78	254	35	16	0	11	6	6	17	0	62	25	0	0	12	3	5	40	0	31	0	0	0	26	27	8	0	8	18	194	0	0	70	0	1	0	3	6	0	0	0	2	4	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2002	2920	505	696	674	306	334	26	43	35	344	46	107	17	157	156	16	154	3	33	249	23	180	82	235	42	9	0	13	10	13	9	0	57	25	0	0	6	7	6	56	0	24	0	5	0	27	30	0	1	0	20	198	0	0	6	0	1	0	4	7	0	0	0	1	9	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	3397	434	759	586	305	289	21	31	10	354	31	102	25	114	104	14	137	5	14	273	22	201	93	261	48	7	1	1	15	1	9	0	48	50	0	0	11	2	3	70	0	23	0	0	0	20	72	0	0	4	20	188	0	0	20	0	2	0	2	6	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	2768	894	539	346	258	260	15	19	12	244	19	75	16	93	68	9	92	34	3	301	13	112	58	288	31	4	0	1	10	0	5	0	369	11	0	0	8	2	2	73	0	36	0	1	0	19	27	0	0	1	22	148	0	0	20	0	0	0	0	8	0	0	0	0	6	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	2334	290	249	250	195	155	8	10	12	220	4	29	4	28	51	7	55	0	3	280	9	46	58	269	44	16	0	0	5	0	4	0	25	6	0	0	8	5	2	665	0	3	0	3	0	15	21	0	0	1	10	110	0	0	21	0	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	2924	307	175	276	193	153	2	32	2	188	15	15	12	38	50	27	59	0	0	279	7	49	53	238	27	13	0	0	7	0	1	0	32	5	0	0	4	0	0	56	0	5	0	5	0	19	14	19	0	1	18	93	0	0	18	0	0	0	1	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	2648	217	163	328	351	222	6	10	2	1004	9	27	6	26	45	10	59	0	0	90	8	54	61	69	34	13	0	0	13	2	0	0	26	0	0	0	12	1	0	58	0	3	0	0	0	14	7	0	0	0	11	98	0	0	24	0	0	0	0	5	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	35	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	2141	137	153	244	213	105	7	25	2	25	7	39	0	25	40	5	63	0	0	227	4	60	19	146	18	13	0	0	14	2	3	0	20	1	0	0	6	0	0	105	0	6	0	201	0	12	19	0	0	0	22	102	0	0	8	0	0	0	0	7	0	0	0	0	3	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	2903	104	348	235	214	210	6	12	0	24	0	29	4	26	13	3	41	0	3	720	12	19	30	689	18	14	1	0	7	0	3	0	35	0	0	0	4	0	0	39	0	3	0	1	0	13	21	0	0	0	16	76	1	0	11	0	0	0	1	29	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	2269	68	111	103	171	115	15	8	0	8	1	22	0	25	18	2	26	0	0	78	8	14	24	60	13	8	0	3	9	2	0	0	30	0	0	0	3	0	0	2	0	9	0	0	0	9	14	0	0	0	12	88	0	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	1405	42	69	53	146	58	8	6	0	9	0	13	4	17	26	3	19	0	0	61	8	5	27	56	17	7	0	0	5	0	2	0	12	0	0	0	3	0	0	2	0	2	0	0	0	13	7	0	0	0	8	79	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	1084	42	43	57	84	136	6	4	0	5	2	12	1	8	16	3	18	0	0	497	3	1	11	275	13	11	0	0	2	0	1	0	4	0	0	0	2	0	0	2	0	1	0	0	0	10	6	0	0	0	7	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013	620	18	33	34	67	43	2	2	0	2	2	5	2	1	12	0	21	0	0	732	5	1	11	463	9	7	0	0	0	0	0	0	5	0	0	0	2	0	0	4	0	1	0	0	0	3	3	0	0	0	8	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014	377	5	3	16	28	39	2	1	0	0	0	0	1	0	8	0	18	0	0	280	3	1	3	249	8	4	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	6	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015	14	2	0	6	21	24	0	1	0	0	0	0	2	0	10	0	9	0	0	218	0	3	1	218	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2016	5	2	1	2	8	3	0	0	0	0	0	0	0	0	2	0	3	0	0	184	1	3	1	184	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
