Year	Y	I	A	C	D	NAS	HE	GA	L	S	TD	EP	J	ED	PREX	FS	T	HH	SI	E	LC	PR	II	ITC	TC	SBA	VA	GS	CR	PM	FEM	JU	NS	AE	NF	P	CS	FT	W	ER	PE	GP	IC	SSA	FR	AA	PRVP	CC	HS	CSA	SE	N	MS	LR	FE	AC	IA	NCU	NMB	FP	RR	CAB	FW	NC	FCA	NA	M	FHL	FAA	MC	FA	F	B	FMC	DC	ID	FL	CZ	FM	NASA	AR	ONR	OP	NHA	GB	ES	ICA	PL	PA	CA	FO	H	FCD	U	AG	CI	Z	PHE	SB	SS	G	NAT	WY	CNG	HGY	X	TA	TS	GAO	FTZ	FC	RL	PAC	FF	EC	EB	JA	DT	JUL	TF	RS	UF	PER	OD	RNB	ESC	OIN	SQ	ATC	WA	UNI	OHW	VB
1937	219	146	269	113	8	0	13	4	22	65	3	0	5	1	2	25	22	0	16	0	13	0	0	0	7	0	2	2	0	0	0	14	0	1	0	1	0	6	4	0	0	3	55	0	0	0	0	8	0	0	2	1	0	10	0	0	0	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1938	256	182	317	125	17	0	20	2	41	75	4	0	17	1	2	12	23	0	20	0	4	0	0	0	0	0	1	3	0	0	0	15	0	2	0	0	13	5	1	0	0	5	59	2	2	0	0	6	1	0	12	1	0	19	0	0	0	0	2	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1939	310	159	282	126	13	0	15	3	57	71	4	0	3	1	2	17	20	0	23	0	11	1	0	0	8	0	0	5	0	0	0	16	0	4	0	1	0	3	7	0	0	7	67	0	2	0	0	6	1	0	5	2	0	24	0	0	0	1	1	3	1	0	1	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1940	293	204	289	144	15	0	16	3	59	48	3	0	4	1	3	58	12	0	20	0	12	8	0	0	2	0	0	6	0	0	0	15	0	7	0	0	4	2	9	0	0	12	64	0	1	0	0	6	0	0	26	3	0	24	0	0	0	1	2	4	2	2	10	0	6	0	4	0	0	2	0	1	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1941	297	183	312	128	20	0	18	5	76	64	4	0	4	1	4	56	26	0	23	0	2	30	0	0	6	0	0	3	0	0	0	18	0	8	0	0	2	3	12	0	0	2	52	1	1	0	0	7	0	0	303	9	0	25	0	0	0	0	1	1	4	2	4	0	8	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1942	277	188	218	121	21	0	20	2	44	57	2	0	8	0	3	73	39	0	31	0	11	62	0	0	6	0	0	1	0	0	0	15	0	3	0	0	0	3	11	0	0	4	41	2	1	0	0	2	0	0	16	3	0	22	0	0	0	1	1	0	1	2	4	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1943	317	121	99	149	27	0	14	4	34	58	3	0	2	1	2	48	44	0	29	0	10	69	0	0	2	0	0	0	0	0	0	26	0	4	0	0	6	5	39	0	0	4	23	0	1	0	0	4	1	0	20	7	0	23	0	0	0	1	1	1	2	2	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	406	133	126	65	59	0	34	4	36	77	6	0	2	0	3	70	39	0	14	0	7	16	0	0	1	0	1	1	0	0	0	16	0	5	0	0	5	4	39	0	0	5	23	10	0	0	0	1	0	0	16	10	0	14	0	0	0	1	1	0	2	2	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1945	358	144	134	256	46	0	19	3	39	104	2	0	3	1	4	25	15	0	15	0	30	22	0	0	2	0	1	2	0	0	0	23	0	9	0	0	2	4	64	0	0	4	25	3	3	0	0	6	0	0	14	4	0	21	0	0	0	1	5	0	2	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1946	526	259	131	161	46	0	18	3	81	136	2	0	1	0	4	62	18	0	29	0	23	53	0	0	3	0	1	2	0	0	0	17	0	8	0	0	9	3	43	0	0	4	26	3	0	0	0	1	0	0	10	4	0	16	0	0	0	1	5	1	3	2	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	796	304	121	224	32	0	16	3	45	120	4	0	24	0	4	23	20	1	27	0	8	15	0	0	6	0	5	1	0	1	0	27	0	8	0	0	10	5	16	0	0	8	11	4	3	0	0	6	0	0	7	3	0	16	0	0	0	1	6	1	2	4	2	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	782	1046	138	231	52	0	19	4	66	141	3	0	2	1	2	18	28	0	26	0	14	5	0	0	2	0	0	5	0	0	0	21	0	11	0	0	8	4	11	4	0	3	30	3	4	0	0	7	1	0	5	1	0	23	0	0	0	1	11	2	4	2	1	0	2	0	13	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	1306	351	224	427	45	0	25	5	92	137	3	0	7	0	3	43	15	3	13	0	12	10	0	0	17	0	0	3	0	1	1	27	0	3	0	1	14	5	127	8	0	2	29	3	2	0	0	5	0	0	4	49	0	27	0	0	0	1	7	4	3	2	0	0	4	1	5	0	0	1	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	1320	258	174	234	62	1	24	6	80	89	4	0	6	0	1	81	13	1	15	1	17	19	0	0	0	0	0	2	0	1	0	26	0	3	0	1	14	3	32	8	0	5	32	3	3	0	0	5	0	0	7	1	0	13	0	0	0	1	4	2	2	3	0	1	1	0	9	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1951	1222	203	164	240	120	0	12	4	73	165	1	0	5	1	7	38	10	2	18	0	12	21	0	0	0	0	2	5	0	1	0	23	1	1	0	0	16	2	37	10	0	2	37	2	3	0	0	11	0	0	3	2	0	17	0	0	0	1	1	1	2	3	0	0	5	1	39	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1952	1090	274	166	482	69	1	11	4	86	125	4	0	6	1	7	71	14	1	20	0	14	15	0	0	0	1	0	2	0	3	0	29	1	2	0	0	22	3	1	8	0	2	24	1	3	0	0	11	1	0	4	1	0	16	0	0	0	1	0	11	4	2	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1105	265	171	252	84	0	15	5	86	81	2	0	4	1	7	51	13	3	26	0	19	14	0	0	0	0	0	4	0	3	0	26	1	2	0	1	16	2	0	8	0	3	31	2	4	0	0	14	0	0	3	2	0	15	0	0	0	1	1	2	4	6	0	0	4	0	2	0	1	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	1222	244	167	312	78	0	16	4	88	149	2	2	11	1	6	50	17	4	25	0	42	12	0	0	1	2	0	5	0	3	0	23	1	3	0	1	12	3	0	8	0	3	26	1	3	0	0	21	0	0	6	1	0	12	0	0	1	1	1	2	2	3	0	0	2	2	1	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1955	1535	228	227	326	112	0	16	5	66	86	4	0	6	1	14	117	10	7	36	0	27	14	0	0	1	0	0	5	0	2	0	20	8	4	0	1	26	6	0	10	0	3	41	1	5	0	0	14	0	0	1	2	0	16	0	0	2	1	1	2	4	11	1	0	5	1	2	1	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1956	1277	242	336	317	135	0	26	4	85	83	7	0	9	0	5	38	14	1	36	0	29	17	0	0	1	1	1	6	0	2	0	25	6	4	0	1	21	4	0	12	0	4	24	6	4	0	0	25	1	0	2	1	0	6	0	0	4	1	1	2	3	4	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1957	1273	248	254	235	126	0	34	5	99	191	0	0	6	1	11	53	13	0	39	2	46	18	0	0	1	0	0	5	0	1	0	25	6	3	0	1	13	5	0	12	0	3	43	7	5	0	0	11	0	0	3	2	0	6	0	1	1	1	1	4	4	7	0	0	3	0	2	0	1	0	0	1	0	0	1	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1958	1193	220	298	231	119	4	19	4	100	79	7	0	9	1	3	66	18	0	29	2	22	12	0	0	1	2	0	6	0	2	0	24	7	4	0	1	18	4	0	12	0	3	52	2	5	0	0	5	0	0	2	1	0	12	0	0	1	1	2	4	2	7	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1959	1456	303	302	354	158	155	28	5	103	80	8	0	3	1	11	51	20	2	40	2	61	20	0	0	1	4	0	6	0	1	0	40	4	3	0	1	11	2	0	23	0	4	39	2	4	0	0	13	1	0	5	2	0	11	0	2	2	1	1	4	2	7	0	0	6	0	1	0	2	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1960	1462	346	389	660	142	294	43	6	101	136	14	0	7	1	12	104	20	2	50	6	34	15	0	0	2	14	1	3	0	4	0	37	6	4	0	0	8	10	0	23	0	9	59	4	5	0	0	16	0	0	4	1	0	21	0	2	2	1	1	5	3	8	0	0	5	0	0	0	5	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1961	1591	407	436	365	117	479	154	5	96	106	12	1	10	1	11	197	13	1	24	11	21	12	0	0	15	16	1	8	7	3	0	36	11	7	0	1	17	7	0	58	0	6	34	3	3	0	0	5	0	0	1	1	0	14	0	2	2	1	1	6	4	11	0	0	4	1	0	0	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1962	1434	481	494	577	121	423	137	7	155	76	10	1	5	0	9	157	29	3	37	8	20	11	0	0	9	11	0	9	2	1	0	41	5	5	0	1	15	8	0	42	0	8	45	1	5	0	0	22	0	0	1	1	0	14	0	7	2	1	1	6	2	7	0	0	4	1	1	0	4	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1963	1159	468	497	525	140	265	177	6	157	177	11	1	8	1	16	232	25	6	42	10	13	28	0	4	14	25	0	7	7	1	0	47	42	6	0	1	18	7	0	47	0	9	40	4	4	0	0	20	0	0	3	2	0	17	0	3	3	1	1	5	2	9	0	1	3	1	1	0	2	0	1	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1964	1219	465	561	1547	177	310	179	4	176	98	9	0	8	1	4	277	30	7	36	5	66	92	0	1	8	12	0	13	0	4	0	46	12	7	0	2	20	17	0	27	0	7	37	4	5	0	0	18	0	0	5	1	0	17	0	5	2	1	1	11	2	8	0	0	3	1	0	0	1	0	0	1	0	1	2	0	0	2	3	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1965	1125	459	585	1084	214	304	204	3	175	84	9	0	14	3	34	273	24	9	50	9	45	28	0	3	12	5	1	14	10	2	1	50	10	10	0	1	18	14	0	48	0	10	33	2	5	0	0	75	0	0	2	1	0	16	0	4	2	2	1	5	5	8	1	4	3	1	0	1	2	0	0	0	0	2	0	0	0	3	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966	702	487	633	1065	196	240	341	6	223	78	15	0	10	8	43	250	66	10	37	5	28	26	0	4	14	4	1	13	14	4	1	45	10	9	1	1	19	8	0	74	0	10	32	3	7	0	0	37	1	0	8	2	0	18	0	4	2	2	1	7	3	10	0	1	3	1	0	0	5	0	0	0	0	2	0	0	0	1	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1967	739	484	681	849	210	333	283	4	211	73	15	0	8	22	59	246	40	5	57	6	157	42	0	3	20	1	1	11	12	4	1	55	13	9	2	1	19	15	0	41	0	11	36	6	5	6	0	53	0	0	6	0	0	10	0	3	6	2	1	7	1	8	0	6	4	1	0	0	2	0	0	0	0	4	0	0	0	3	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1968	610	544	729	1498	221	389	265	4	210	227	33	1	11	23	72	268	43	12	389	8	42	55	0	4	22	4	2	14	17	5	1	54	24	8	3	2	20	8	0	47	0	12	28	2	6	13	0	41	0	0	2	0	0	10	0	2	2	2	1	11	2	7	0	0	3	1	0	0	0	0	0	3	0	2	1	0	0	1	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	877	508	650	1139	227	545	319	7	212	92	31	4	12	28	77	315	17	26	45	6	116	53	0	4	17	4	5	20	15	6	0	70	17	10	2	0	18	10	0	48	0	14	31	8	3	12	0	54	0	0	5	0	0	16	0	3	2	3	1	7	3	11	0	0	3	2	15	26	1	0	0	1	0	1	0	0	0	1	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	806	723	661	1433	184	333	352	5	193	88	49	9	14	17	65	55	25	23	34	7	63	43	0	2	19	3	6	14	22	6	0	34	10	10	4	2	16	17	0	43	0	12	19	1	6	13	0	61	1	0	4	1	0	15	0	5	2	6	1	6	3	10	0	0	2	2	0	1	2	0	0	0	1	2	0	0	0	2	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1971	865	791	810	1195	246	325	364	19	162	94	82	65	25	24	82	55	33	33	415	4	39	49	0	3	70	4	6	33	12	6	0	44	12	10	1	2	19	14	1	74	0	10	22	5	7	16	0	57	0	0	6	1	0	15	0	2	3	4	1	6	4	6	0	0	2	2	0	2	3	0	0	0	0	1	0	0	0	2	5	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1972	912	463	847	1495	257	196	394	49	193	93	73	64	71	22	96	40	40	30	35	9	274	34	0	2	40	7	6	32	14	6	3	43	23	9	4	1	22	12	1	55	0	12	34	2	7	10	0	55	0	0	11	1	0	14	0	1	1	6	2	8	1	8	0	1	3	1	0	2	3	0	0	0	0	1	1	0	0	1	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	1903	476	891	1631	289	98	398	86	171	94	57	84	59	25	91	44	53	78	31	8	76	46	0	1	52	6	5	20	21	6	2	40	17	9	8	1	26	5	1	54	0	12	19	4	8	8	0	62	1	7	30	1	0	24	0	1	3	4	1	9	3	8	0	0	2	0	0	2	2	0	0	0	0	1	1	0	1	1	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	2134	555	921	1357	245	285	396	97	320	90	83	109	60	24	81	27	59	43	42	14	280	36	0	1	54	0	2	43	22	8	3	36	27	22	13	1	25	10	1	109	0	10	46	5	9	5	0	61	1	1	14	0	0	19	1	4	2	5	2	14	0	9	0	1	5	1	0	2	2	0	0	0	0	1	0	0	0	1	4	3	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
1975	3423	530	1148	1569	345	282	539	263	314	112	116	129	93	46	68	20	91	59	57	24	110	32	0	2	37	4	6	25	33	11	0	35	42	21	13	1	40	17	1	90	0	12	38	9	7	4	0	66	5	2	18	1	0	19	9	3	2	7	2	13	3	6	0	1	6	1	0	2	0	0	4	0	0	3	0	0	0	3	3	6	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0
1976	4095	578	1578	2213	334	501	810	265	333	158	233	501	148	49	136	24	146	87	53	14	98	37	0	6	44	7	16	33	34	13	2	42	47	21	13	3	55	22	1	142	2	17	44	4	10	19	0	53	2	3	14	0	0	19	15	13	5	9	4	12	2	8	0	1	79	2	0	3	0	0	0	0	1	1	0	0	0	4	2	5	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1977	4146	541	1634	2097	370	557	699	212	312	134	403	347	159	47	111	29	132	149	40	78	301	39	0	2	35	7	19	37	67	25	4	44	53	25	25	6	48	22	1	69	0	13	46	5	6	2	0	47	0	11	15	0	0	15	22	7	4	7	3	55	2	27	0	0	3	7	0	2	0	0	1	0	0	1	2	0	0	2	2	6	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1978	4235	651	1571	1986	322	441	888	152	347	167	369	465	160	62	100	21	131	144	42	193	151	36	0	7	58	3	14	48	35	35	8	64	54	36	20	37	31	28	1	10	0	16	33	3	9	7	0	19	0	9	17	0	0	13	15	7	2	6	3	1	3	27	0	0	2	4	0	4	0	0	0	0	0	2	0	0	0	4	3	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1979	4024	718	1621	2296	391	449	938	115	309	206	283	498	209	64	127	55	98	146	38	204	120	57	0	4	57	10	9	42	68	78	17	56	44	30	11	24	8	34	1	9	1	20	27	11	7	4	0	38	2	49	18	0	0	13	5	8	2	10	9	1	2	33	0	0	3	2	0	4	0	0	0	0	0	2	0	0	0	5	3	6	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980	4442	815	1777	2391	422	417	759	105	469	280	399	666	221	199	176	13	191	170	49	261	161	100	0	7	54	38	26	74	77	54	42	67	52	40	10	48	4	38	2	2	5	8	21	5	8	38	0	60	1	56	76	0	8	7	7	13	2	6	6	0	4	46	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	1	1	6	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1981	3645	1548	1791	1922	511	409	716	97	277	247	276	231	155	193	315	112	160	30	61	161	145	46	0	71	4	8	20	81	82	53	20	65	43	45	15	33	4	18	0	7	11	10	27	7	9	3	0	43	1	6	26	0	11	12	8	4	2	1	6	0	1	44	0	2	1	0	0	6	1	0	1	0	0	2	0	0	0	3	3	9	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	3530	1159	1356	1514	582	454	565	87	285	229	292	39	141	165	139	5	153	31	40	176	156	67	0	84	9	59	17	57	111	47	29	150	63	29	11	21	3	30	3	7	8	58	10	5	6	1	0	48	1	0	21	0	16	15	6	10	2	2	6	1	1	38	0	0	2	0	0	12	0	0	0	0	0	3	0	0	0	0	1	5	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	2799	1746	1374	2607	751	349	485	114	332	277	215	62	160	150	81	10	128	37	55	144	141	134	0	137	3	15	30	54	97	51	46	59	53	39	8	27	2	19	0	4	11	9	10	5	7	5	0	20	1	0	23	0	8	11	7	5	6	0	3	0	3	33	0	0	2	0	0	10	0	0	0	0	0	3	0	0	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	3174	2465	1509	2644	693	351	629	128	465	388	192	101	206	212	118	12	211	25	39	127	136	72	0	160	5	58	88	55	35	32	47	55	54	41	19	26	2	27	0	4	64	7	13	5	11	8	0	40	0	0	28	0	3	17	5	3	12	0	8	1	1	49	0	0	0	2	0	9	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1985	2725	998	1845	2391	823	252	659	186	455	516	264	91	161	192	96	8	171	28	40	153	154	56	0	107	9	12	92	73	20	42	27	82	67	63	30	73	2	12	0	4	30	8	14	5	12	8	0	21	2	0	30	0	6	15	7	10	13	3	3	1	1	0	0	0	3	0	0	9	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1986	3720	826	1734	2104	580	187	640	240	507	455	142	50	151	217	113	6	190	9	53	153	138	75	0	70	2	36	71	57	18	30	14	43	62	58	22	57	3	22	0	4	15	8	254	6	14	6	2	428	1	0	40	0	2	23	7	9	8	1	3	0	1	0	0	0	5	0	0	5	0	0	0	0	0	1	0	0	0	0	1	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
