Year	Y	I	A	C	D	NAS	HE	GA	S	L	TD	EP	J	ED	PREX	FS	HH	E	T	SI	LC	FEM	PR	AE	ITC	TC	SBA	VA	GS	CR	PM	JU	NS	NF	W	ER	CS	P	FT	FR	FW	PE	GP	IC	SSA	AA	PRVP	N	HS	SE	CSA	CC	NMB	FE	MS	LR	AC	NCU	IA	FP	CAB	RR	FCA	NC	NA	M	FHL	FAA	MC	FMC	FA	PHE	LGA	DC	PL	F	SS	FL	ID	B	U	CZ	OP	NHA	OED	ONR	AR	LGL	CNF	UNI	AG	NASA	FM	PA	MN	GB	ES	ICA	OYR	OH	FCD	SB	OAU	OD	II	Z	G	CA	PAT	X	FO	H	OT	OGA	PGA	CI	RNB	FF	OAD	OHW	WA	CNG	SCP	EG	OSU	OEP	OAE	STT	CIW	SQ	PTR	PCA	PAG	NAT	UA	AS	WY	ADR	HGY	LGH	MA	TA	TS	GAO	FTZ	FC	RL	PAC	PPW	EC	EB	PVRP	JA	DT	WHO	JUL	NMC	TF	OAG	OIE	OUC	OHU	OCM	OTP	PYH	PCO	RP	STH	CNW	EV	OYY	RS	UF	OL	WT	OYC	ATC	VB
1935	495	213	121	127	19	0	10	2	65	59	5	0	4	0	2	3	0	0	32	12	18	0	0	1	0	0	0	0	0	0	0	15	0	0	5	0	0	0	5	1	6	0	3	83	0	0	0	4	0	1	0	8	1	0	0	1	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	265	234	210	119	15	0	10	2	72	123	5	0	7	0	4	10	0	0	41	14	15	0	0	15	0	4	0	0	12	0	0	14	0	0	9	0	1	0	7	1	6	0	5	64	0	0	0	2	0	4	0	8	2	0	0	8	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	295	248	333	129	15	0	15	4	69	89	6	0	6	0	3	26	0	0	30	17	22	0	0	8	0	7	0	2	7	0	0	15	0	0	4	0	1	1	6	0	8	0	5	79	0	0	0	1	0	3	0	12	2	0	0	13	0	0	0	3	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1938	358	352	376	137	19	0	25	2	84	118	7	0	19	0	4	16	0	0	32	23	7	0	0	11	0	1	0	0	8	0	0	15	0	0	4	0	16	0	8	2	2	0	7	83	3	0	0	21	1	10	0	10	2	0	0	32	0	0	0	2	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1939	405	308	340	146	19	0	20	4	80	139	6	0	6	0	4	21	0	0	29	28	20	0	1	9	0	9	0	0	9	0	0	14	0	0	6	0	1	1	5	7	33	0	9	87	2	0	0	2	1	6	0	10	2	0	0	41	0	1	0	6	0	2	3	0	1	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1940	347	391	364	166	17	0	18	6	56	145	5	0	8	0	4	59	0	0	19	27	22	0	8	12	0	3	0	0	6	0	0	15	0	0	11	0	6	0	3	2	62	0	15	92	2	0	0	3	0	28	0	8	2	0	0	50	0	1	0	6	2	2	8	0	0	4	0	0	2	0	0	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1941	322	356	409	152	24	0	23	5	72	151	7	0	6	0	6	62	0	0	33	26	6	0	36	32	0	27	0	0	15	0	0	17	0	0	12	0	3	0	5	2	47	0	4	76	4	0	0	11	0	306	0	11	3	0	0	53	0	0	0	2	2	5	8	0	0	0	0	0	2	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1942	312	390	299	150	23	0	23	2	60	111	4	0	10	0	5	75	0	0	46	36	17	0	72	28	0	6	0	0	15	0	0	18	0	0	11	0	1	0	4	2	23	0	6	57	4	0	0	3	0	18	0	2	2	0	0	46	0	1	0	0	2	2	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1943	336	303	161	169	28	0	16	4	66	107	3	0	3	0	3	58	0	0	52	37	18	0	77	8	0	3	0	0	3	0	0	30	0	0	40	0	7	0	6	2	11	0	5	33	2	0	0	9	1	22	0	6	4	0	0	45	0	1	0	1	2	2	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	424	278	175	74	65	0	36	4	96	102	7	0	3	0	5	73	0	0	43	14	10	0	20	9	0	4	0	0	4	0	0	19	0	0	40	0	6	0	6	1	0	0	7	33	11	0	0	11	0	18	0	2	3	0	0	28	0	1	0	0	2	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1945	386	243	175	298	57	0	23	3	126	82	2	0	4	0	6	26	0	0	20	15	34	0	35	17	0	7	0	0	7	0	0	33	0	0	67	0	3	0	5	5	2	0	5	39	5	0	0	5	0	15	0	9	14	0	0	38	2	1	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1946	597	681	192	201	55	0	23	5	166	147	3	0	1	0	6	63	0	0	29	30	37	0	55	20	0	3	0	0	9	0	0	20	0	0	44	0	10	0	3	1	1	0	4	42	5	0	0	7	0	12	0	3	14	0	0	33	0	1	0	1	3	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	861	776	169	266	44	0	19	3	156	103	9	0	29	0	9	24	1	0	31	29	11	0	11	16	0	7	0	5	8	0	1	30	0	0	36	0	13	0	6	4	2	0	12	15	6	0	0	3	0	8	0	10	8	0	0	26	0	1	0	3	5	2	3	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	820	1762	189	262	59	0	22	4	166	162	3	0	4	0	4	20	0	0	42	27	21	0	10	41	0	2	0	0	21	0	0	22	0	0	13	4	9	0	4	6	1	0	4	46	7	0	0	2	1	6	0	10	12	0	0	41	0	1	0	3	2	4	3	0	0	18	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	1346	914	285	459	52	0	29	5	161	157	4	0	10	0	4	50	4	0	29	14	16	1	11	32	0	17	0	0	20	0	1	29	0	0	166	8	15	1	8	4	4	0	3	39	4	0	0	93	0	5	0	8	10	0	0	48	0	1	0	6	2	3	5	0	1	6	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	1374	663	229	285	84	1	30	6	108	158	8	0	9	0	2	105	1	1	26	17	27	0	27	23	0	2	0	0	13	0	1	28	0	0	34	8	16	1	3	5	0	0	8	48	4	0	0	1	0	8	0	8	6	0	0	25	0	1	0	6	3	2	2	1	0	9	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1951	1334	434	251	272	131	0	17	6	191	142	2	0	9	0	9	48	3	0	22	22	14	0	31	10	0	0	0	1	17	0	1	24	1	0	42	10	17	0	3	5	0	0	2	57	3	0	0	2	0	4	0	13	1	0	0	32	0	1	0	3	4	3	5	0	1	41	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1952	1216	568	247	527	80	1	16	4	188	151	6	0	11	0	9	76	2	0	20	19	23	0	19	7	0	0	1	0	12	0	3	30	1	0	5	8	23	0	5	5	0	0	3	32	2	0	0	1	1	5	0	12	2	0	0	30	0	1	0	25	2	5	2	0	0	4	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1251	565	294	279	125	0	21	5	104	224	2	0	9	0	8	53	3	0	39	26	20	0	18	19	1	3	2	0	19	0	3	27	1	0	3	8	17	1	3	6	0	0	3	43	3	0	0	2	0	5	0	18	2	0	0	25	0	1	0	3	6	4	4	0	0	4	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	1392	536	232	369	113	0	23	4	163	207	5	2	15	0	8	52	5	0	26	26	70	0	12	27	1	5	5	0	27	0	3	24	1	0	3	8	13	1	4	5	0	0	4	34	2	0	0	1	0	8	0	22	1	0	0	20	0	1	1	4	3	2	3	0	2	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1955	1659	430	310	355	142	0	34	6	163	153	5	0	11	0	15	124	8	0	21	48	30	0	22	22	2	7	1	0	20	0	2	20	8	0	2	10	27	2	6	6	1	0	4	58	2	0	0	2	0	2	0	16	1	0	0	25	0	1	2	2	11	5	7	0	1	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1956	1419	695	458	348	158	0	36	6	103	196	9	0	14	0	6	42	1	0	25	39	34	0	17	27	2	7	3	0	20	0	2	23	6	0	3	12	23	1	4	5	0	0	6	33	7	0	0	1	1	3	0	26	1	0	0	10	1	1	4	3	4	3	4	0	0	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1957	1334	434	367	260	147	0	46	6	174	185	2	0	10	0	14	60	0	2	26	44	49	0	22	21	1	4	2	0	19	0	1	24	6	0	3	12	14	1	5	6	0	0	6	58	8	0	0	2	0	6	0	16	1	0	0	13	1	1	1	7	7	5	5	0	0	2	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1958	1280	389	471	259	142	5	30	5	109	187	10	0	16	0	8	71	1	3	35	32	31	0	16	13	1	4	2	0	20	0	2	26	8	0	3	12	20	2	5	7	0	0	6	63	4	0	0	1	0	3	0	9	2	0	0	17	0	1	1	5	7	2	3	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1959	1533	542	455	465	183	155	40	5	84	215	11	0	10	0	15	58	2	11	31	50	90	0	24	13	1	4	9	1	16	0	1	34	5	0	2	23	13	1	3	7	0	0	7	47	3	0	0	2	1	7	0	21	1	0	0	15	6	1	2	6	7	4	7	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1960	1545	539	569	724	186	294	56	6	150	215	21	0	10	0	15	114	3	27	34	59	44	0	23	17	0	2	16	1	15	0	4	36	7	0	3	23	9	1	10	6	0	0	18	71	5	0	0	1	0	6	0	24	1	0	0	28	3	1	2	5	8	3	7	0	0	0	0	6	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1961	1626	729	592	416	182	479	164	7	127	198	15	2	14	0	15	179	2	20	24	31	24	0	24	25	0	16	18	2	23	7	4	34	13	0	5	58	17	1	7	4	0	0	9	40	5	0	0	1	0	5	0	10	2	0	0	20	4	1	2	8	11	5	5	0	1	0	0	8	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1962	1505	762	653	829	147	423	147	9	87	262	17	3	12	0	11	177	8	32	40	44	27	0	23	25	0	9	15	1	25	3	1	35	5	0	3	42	16	2	10	7	0	0	11	56	2	0	0	1	0	6	0	32	2	0	0	20	12	1	2	9	7	2	6	0	1	1	0	5	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1963	1244	765	683	575	171	271	188	6	202	354	19	2	26	0	21	244	12	34	40	46	19	0	40	29	4	14	28	1	28	7	1	41	38	0	2	47	18	1	7	6	0	0	11	48	5	0	0	2	0	5	0	25	1	0	0	19	5	1	5	9	10	2	4	1	1	1	1	2	0	2	1	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1964	1301	813	753	1658	213	322	198	6	107	347	18	0	20	0	11	294	10	15	49	43	100	1	21	29	1	8	19	1	39	1	4	40	12	0	2	27	23	4	19	8	0	0	10	45	6	0	0	1	0	7	0	20	1	0	0	21	8	1	2	18	9	3	3	0	1	0	0	4	0	4	0	0	0	4	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1965	1179	697	740	1134	263	318	223	3	97	297	19	0	25	2	38	306	18	13	47	60	54	1	32	16	3	12	7	1	26	10	2	47	11	0	2	48	18	3	15	8	1	0	15	41	3	0	0	1	0	3	0	71	1	0	0	22	7	2	5	7	8	6	4	4	1	0	2	3	0	6	0	0	0	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966	789	774	770	1158	229	248	372	8	93	322	30	3	20	7	46	288	16	35	65	48	39	1	31	17	4	14	6	2	20	15	5	40	11	1	1	74	20	3	10	10	0	0	13	42	4	0	0	3	1	9	0	32	1	0	0	23	8	2	5	11	12	3	4	1	1	0	1	6	0	5	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1967	814	799	794	925	268	339	292	5	87	322	21	2	22	21	65	251	12	14	58	64	167	1	53	13	3	20	7	2	22	13	4	47	14	2	0	41	19	3	17	6	0	0	14	44	8	6	0	0	0	7	0	47	1	0	0	17	8	2	10	11	10	2	5	6	1	0	1	3	0	7	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1968	674	949	832	1590	262	399	295	6	265	316	46	5	22	24	102	278	21	18	55	555	54	1	70	14	5	25	4	2	23	17	5	48	26	5	1	47	21	2	10	9	1	0	15	33	3	14	0	0	0	5	0	43	1	0	0	17	6	2	4	14	10	3	5	0	1	0	2	1	0	5	0	0	0	3	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	934	808	777	1253	266	555	343	10	110	321	42	6	27	31	91	331	37	12	36	47	138	1	65	18	5	20	6	4	31	15	4	238	21	3	0	48	30	1	10	6	0	0	16	35	9	12	0	0	0	7	0	46	3	0	0	24	9	3	5	11	12	6	5	0	2	18	28	2	0	4	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	877	1193	821	1582	236	339	428	5	104	351	63	44	34	20	82	66	31	11	39	43	84	0	56	16	2	20	5	6	24	22	6	35	12	5	1	43	29	5	18	12	0	0	17	23	2	13	0	1	1	7	0	58	3	0	0	21	9	6	4	9	12	3	3	0	2	0	4	3	0	5	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1971	985	1205	957	1365	332	344	437	26	116	317	106	201	47	25	134	59	50	7	49	495	50	0	59	49	4	74	5	8	63	24	5	51	16	1	1	74	35	3	19	10	0	0	13	28	6	21	0	1	0	9	0	50	2	0	0	19	5	4	3	9	6	5	4	0	2	0	3	4	0	5	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
